model,pulse_size_over_km,burst_interval_over_single_pulse_t90,burst_tonic_auc_ratio
Linear,0.6622622429651823,1.5243685743705977,0.9999999999999993
Linear,0.7962143411069947,1.5243685743705977,0.9999999999999961
Linear,0.9572601846452766,1.5243685743705977,0.999999999999996
Linear,1.150879874674314,1.5243685743705977,1.0000000000000036
Linear,1.3836619418378735,1.5243685743705977,0.9999999999999974
Linear,1.663527542205342,1.5243685743705977,1.0000000000000009
Linear,2.0,1.5243685743705977,0.9999999999999997
Michaelis-Menten,0.02,1.5243685743705977,1.000311290907951
Michaelis-Menten,0.024045288692348264,1.5243685743705977,1.00037509137673
Michaelis-Menten,0.02890879541491855,1.5243685743705977,1.00045217614157
Michaelis-Menten,0.03475601657498751,1.5243685743705977,1.0005454062536931
Michaelis-Menten,0.0417859226170808,1.5243685743705977,1.000658302676428
Michaelis-Menten,0.050237728630191596,1.5243685743705977,1.0007952186568811
Michaelis-Menten,0.06039903440804033,1.5243685743705977,1.0009615663049216
Michaelis-Menten,0.07261561095402029,1.5243685743705977,1.00116411847061
Michaelis-Menten,0.08730316644803322,1.5243685743705977,1.0014114169349513
Michaelis-Menten,0.10496149204995453,1.5243685743705977,1.0017143332752534
Michaelis-Menten,0.1261914688960387,1.5243685743705977,1.0020868528774889
Michaelis-Menten,0.15171551500583677,1.5243685743705977,1.0025471910928152
Michaelis-Menten,0.18240216787118196,1.5243685743705977,1.003119413199024
Michaelis-Menten,0.21929563922863704,1.5243685743705977,1.00383583374326
Michaelis-Menten,0.2636513477112815,1.5243685743705977,1.0047406468281406
Michaelis-Menten,0.3169786384922227,1.5243685743705977,1.0058955438786914
Michaelis-Menten,0.38109214359264953,1.5243685743705977,1.0073886173770703
Michaelis-Menten,0.45817353055355475,1.5243685743705977,1.0093488386713683
Michaelis-Menten,0.5508457406676333,1.5243685743705977,1.0119702582993038
Michaelis-Menten,0.6622622429651823,1.5243685743705977,1.0155536816779445
Michaelis-Menten,0.7962143411069947,1.5243685743705977,1.0205807678473557
Michaelis-Menten,0.9572601846452766,1.5243685743705977,1.0278502326931753
Michaelis-Menten,1.150879874674314,1.5243685743705977,1.0387363506742922
Michaelis-Menten,1.3836619418378735,1.5243685743705977,1.055691038613631
Michaelis-Menten,1.663527542205342,1.5243685743705977,1.0832106746395938
Michaelis-Menten,2.0,1.5243685743705977,1.129495212551918
Transporter-state,0.02,1.5243685743705977,0.9923540130904626
Transporter-state,0.024045288692348264,1.5243685743705977,0.9903184665042631
Transporter-state,0.02890879541491855,1.5243685743705977,0.9875811220408733
Transporter-state,0.03475601657498751,1.5243685743705977,0.9837956852601925
Transporter-state,0.0417859226170808,1.5243685743705977,0.9783605527787906
Transporter-state,0.050237728630191596,1.5243685743705977,0.9701186532819408
Transporter-state,0.06039903440804033,1.5243685743705977,0.9563264833858133
Transporter-state,0.07261561095402029,1.5243685743705977,0.9265104105071097
Transporter-state,0.08730316644803322,1.5243685743705977,0.8468665407413298
Transporter-state,0.10496149204995453,1.5243685743705977,0.802601666306895
Transporter-state,0.1261914688960387,1.5243685743705977,0.844913569758056
Transporter-state,0.15171551500583677,1.5243685743705977,0.8928306786187324
Transporter-state,0.18240216787118196,1.5243685743705977,0.9305305567392134
Transporter-state,0.21929563922863704,1.5243685743705977,0.9600910497663254
Transporter-state,0.2636513477112815,1.5243685743705977,0.9778258068669929
Transporter-state,0.3169786384922227,1.5243685743705977,0.9876729008245897
Transporter-state,0.38109214359264953,1.5243685743705977,0.9931713316590893
Transporter-state,0.45817353055355475,1.5243685743705977,0.9970110469361843
Transporter-state,0.5508457406676333,1.5243685743705977,1.001201741434168
Transporter-state,0.6622622429651823,1.5243685743705977,1.0028652068577049
Transporter-state,0.7962143411069947,1.5243685743705977,1.0044142960105973
Transporter-state,0.9572601846452766,1.5243685743705977,1.0042910781954917
Transporter-state,1.150879874674314,1.5243685743705977,1.0054915181679571
Transporter-state,1.3836619418378735,1.5243685743705977,1.0076556861335306
Transporter-state,1.663527542205342,1.5243685743705977,1.0086009616185045
Transporter-state,2.0,1.5243685743705977,1.0103067327852386
Linear,0.02,1.8326941222142186,1.0
Linear,0.024045288692348264,1.8326941222142186,0.9999999999999999
Linear,0.02890879541491855,1.8326941222142186,1.000000000000002
Linear,0.03475601657498751,1.8326941222142186,1.0000000000000002
Linear,0.0417859226170808,1.8326941222142186,1.0000000000000029
Linear,0.050237728630191596,1.8326941222142186,0.999999999999999
Linear,0.06039903440804033,1.8326941222142186,0.9999999999999986
Linear,0.07261561095402029,1.8326941222142186,1.0000000000000007
Linear,0.08730316644803322,1.8326941222142186,0.9999999999999966
Linear,0.10496149204995453,1.8326941222142186,0.9999999999999984
Linear,0.1261914688960387,1.8326941222142186,0.9999999999999998
Linear,0.15171551500583677,1.8326941222142186,1.0000000000000024
Linear,0.18240216787118196,1.8326941222142186,0.999999999999998
Linear,0.21929563922863704,1.8326941222142186,1.0000000000000009
Linear,0.2636513477112815,1.8326941222142186,1.0000000000000024
Linear,0.3169786384922227,1.8326941222142186,1.0000000000000022
Linear,0.38109214359264953,1.8326941222142186,0.9999999999999972
Linear,0.45817353055355475,1.8326941222142186,1.0000000000000007
Linear,0.5508457406676333,1.8326941222142186,0.9999999999999991
Linear,0.6622622429651823,1.8326941222142186,1.0000000000000033
Linear,0.7962143411069947,1.8326941222142186,1.000000000000004
Linear,0.9572601846452766,1.8326941222142186,0.999999999999999
Linear,1.150879874674314,1.8326941222142186,1.000000000000003
Linear,1.3836619418378735,1.8326941222142186,0.9999999999999993
Linear,1.663527542205342,1.8326941222142186,0.9999999999999973
Linear,2.0,1.8326941222142186,0.9999999999999998
Michaelis-Menten,0.02,1.8326941222142186,1.0001404952486743
Michaelis-Menten,0.024045288692348264,1.8326941222142186,1.0001692868664362
Michaelis-Menten,0.02890879541491855,1.8326941222142186,1.0002040717898437
Michaelis-Menten,0.03475601657498751,1.8326941222142186,1.0002461400959157
Michaelis-Menten,0.0417859226170808,1.8326941222142186,1.000297079109852
Michaelis-Menten,0.050237728630191596,1.8326941222142186,1.000358850913534
Michaelis-Menten,0.06039903440804033,1.8326941222142186,1.0004338941751278
Michaelis-Menten,0.07261561095402029,1.8326941222142186,1.0005252597430567
Michaelis-Menten,0.08730316644803322,1.8326941222142186,1.0006367938835783
Michaelis-Menten,0.10496149204995453,1.8326941222142186,1.0007733898985685
Michaelis-Menten,0.1261914688960387,1.8326941222142186,1.0009413396294666
Michaelis-Menten,0.15171551500583677,1.8326941222142186,1.001148833553868
Michaelis-Menten,0.18240216787118196,1.8326941222142186,1.0014066861512867
Michaelis-Menten,0.21929563922863704,1.8326941222142186,1.0017294095866613
Michaelis-Menten,0.2636513477112815,1.8326941222142186,1.0021368372938488
Michaelis-Menten,0.3169786384922227,1.8326941222142186,1.0026566351836754
Michaelis-Menten,0.38109214359264953,1.8326941222142186,1.0033282803621926
Michaelis-Menten,0.45817353055355475,1.8326941222142186,1.0042095303312912
Michaelis-Menten,0.5508457406676333,1.8326941222142186,1.005387241781569
Michaelis-Menten,0.6622622429651823,1.8326941222142186,1.0069960296473532
Michaelis-Menten,0.7962143411069947,1.8326941222142186,1.009251557157059
Michaelis-Menten,0.9572601846452766,1.8326941222142186,1.0125121796732437
Michaelis-Menten,1.150879874674314,1.8326941222142186,1.0173977934710954
Michaelis-Menten,1.3836619418378735,1.8326941222142186,1.0250289083277058
Michaelis-Menten,1.663527542205342,1.8326941222142186,1.037527476263797
Michaelis-Menten,2.0,1.8326941222142186,1.0590931403853678
Transporter-state,0.02,1.8326941222142186,0.99373172117082
Transporter-state,0.024045288692348264,1.8326941222142186,0.992168809215903
Transporter-state,0.02890879541491855,1.8326941222142186,0.990131179938167
Transporter-state,0.03475601657498751,1.8326941222142186,0.9874294280855969
Transporter-state,0.0417859226170808,1.8326941222142186,0.983775567226461
Transporter-state,0.050237728630191596,1.8326941222142186,0.978722663578621
Transporter-state,0.06039903440804033,1.8326941222142186,0.9715493024101681
Transporter-state,0.07261561095402029,1.8326941222142186,0.9605586617064684
Transporter-state,0.08730316644803322,1.8326941222142186,0.9317606782114589
Transporter-state,0.10496149204995453,1.8326941222142186,0.831046445820751
Transporter-state,0.1261914688960387,1.8326941222142186,0.7994172122159247
Transporter-state,0.15171551500583677,1.8326941222142186,0.8509964883201148
Transporter-state,0.18240216787118196,1.8326941222142186,0.9025513206941707
Transporter-state,0.21929563922863704,1.8326941222142186,0.9430587713696801
Transporter-state,0.2636513477112815,1.8326941222142186,0.9690155688590382
Transporter-state,0.3169786384922227,1.8326941222142186,0.9832026659070321
Transporter-state,0.38109214359264953,1.8326941222142186,0.9908927619995129
Transporter-state,0.45817353055355475,1.8326941222142186,0.995478966561198
Transporter-state,0.5508457406676333,1.8326941222142186,1.0011985080686037
Transporter-state,0.6622622429651823,1.8326941222142186,1.0029731294019568
Transporter-state,0.7962143411069947,1.8326941222142186,1.0051914279231953
Transporter-state,0.9572601846452766,1.8326941222142186,1.0046925916315437
Transporter-state,1.150879874674314,1.8326941222142186,1.0059385032480685
Transporter-state,1.3836619418378735,1.8326941222142186,1.0082280888090829
Transporter-state,1.663527542205342,1.8326941222142186,1.0091477346465538
Transporter-state,2.0,1.8326941222142186,1.0106232720549668
Linear,0.02,2.2033829626705326,0.9999999999999987
Linear,0.024045288692348264,2.2033829626705326,0.9999999999999991
Linear,0.02890879541491855,2.2033829626705326,0.9999999999999986
Linear,0.03475601657498751,2.2033829626705326,0.9999999999999986
Linear,0.0417859226170808,2.2033829626705326,1.0000000000000004
Linear,0.050237728630191596,2.2033829626705326,0.9999999999999938
Linear,0.06039903440804033,2.2033829626705326,0.9999999999999974
Linear,0.07261561095402029,2.2033829626705326,0.9999999999999941
Linear,0.08730316644803322,2.2033829626705326,0.9999999999999974
Linear,0.10496149204995453,2.2033829626705326,1.0000000000000013
Linear,0.1261914688960387,2.2033829626705326,0.9999999999999998
Linear,0.15171551500583677,2.2033829626705326,1.0000000000000036
Linear,0.18240216787118196,2.2033829626705326,1.0000000000000013
Linear,0.21929563922863704,2.2033829626705326,0.9999999999999976
Linear,0.2636513477112815,2.2033829626705326,0.9999999999999994
Linear,0.3169786384922227,2.2033829626705326,0.9999999999999992
Linear,0.38109214359264953,2.2033829626705326,0.9999999999999984
Linear,0.45817353055355475,2.2033829626705326,0.999999999999998
Linear,0.5508457406676333,2.2033829626705326,0.9999999999999979
Linear,0.6622622429651823,2.2033829626705326,1.0000000000000004
Linear,0.7962143411069947,2.2033829626705326,0.9999999999999953
Linear,0.9572601846452766,2.2033829626705326,0.9999999999999979
Linear,1.150879874674314,2.2033829626705326,1.0000000000000018
Linear,1.3836619418378735,2.2033829626705326,1.000000000000001
Linear,1.663527542205342,2.2033829626705326,0.9999999999999984
Linear,2.0,2.2033829626705326,0.9999999999999944
Michaelis-Menten,0.02,2.2033829626705326,1.0000538547325761
Michaelis-Menten,0.024045288692348264,2.2033829626705326,1.000064890470944
Michaelis-Menten,0.02890879541491855,2.2033829626705326,1.0000782231176977
Michaelis-Menten,0.03475601657498751,2.2033829626705326,1.0000943469515016
Michaelis-Menten,0.0417859226170808,2.2033829626705326,1.0001138700772447
Michaelis-Menten,0.050237728630191596,2.2033829626705326,1.0001375440803795
Michaelis-Menten,0.06039903440804033,2.2033829626705326,1.0001663029757804
Michaelis-Menten,0.07261561095402029,2.2033829626705326,1.0002013150559537
Michaelis-Menten,0.08730316644803322,2.2033829626705326,1.0002440529354475
Michaelis-Menten,0.10496149204995453,2.2033829626705326,1.0002963897029638
Michaelis-Menten,0.1261914688960387,2.2033829626705326,1.0003607331982018
Michaelis-Menten,0.15171551500583677,2.2033829626705326,1.0004402169860964
Michaelis-Menten,0.18240216787118196,2.2033829626705326,1.0005389772583453
Michaelis-Menten,0.21929563922863704,2.2033829626705326,1.0006625625575278
Michaelis-Menten,0.2636513477112815,2.2033829626705326,1.0008185531315248
Michaelis-Menten,0.3169786384922227,2.2033829626705326,1.0010175185772816
Michaelis-Menten,0.38109214359264953,2.2033829626705326,1.001274534675954
Michaelis-Menten,0.45817353055355475,2.2033829626705326,1.0016116491782008
Michaelis-Menten,0.5508457406676333,2.2033829626705326,1.0020620052734737
Michaelis-Menten,0.6622622429651823,2.2033829626705326,1.0026769551377948
Michaelis-Menten,0.7962143411069947,2.2033829626705326,1.003538762048056
Michaelis-Menten,0.9572601846452766,2.2033829626705326,1.0047841670524333
Michaelis-Menten,1.150879874674314,2.2033829626705326,1.0066500137467318
Michaelis-Menten,1.3836619418378735,2.2033829626705326,1.0095658295604082
Michaelis-Menten,1.663527542205342,2.2033829626705326,1.0143515497942193
Michaelis-Menten,2.0,2.2033829626705326,1.0226629464934005
Transporter-state,0.02,2.2033829626705326,0.995399853702342
Transporter-state,0.024045288692348264,2.2033829626705326,0.9943354447886171
Transporter-state,0.02890879541491855,2.2033829626705326,0.9929951091564524
Transporter-state,0.03475601657498751,2.2033829626705326,0.9912996697147138
Transporter-state,0.0417859226170808,2.2033829626705326,0.989155231614919
Transporter-state,0.050237728630191596,2.2033829626705326,0.9864806196145371
Transporter-state,0.06039903440804033,2.2033829626705326,0.9833314586275004
Transporter-state,0.07261561095402029,2.2033829626705326,0.9803645049309813
Transporter-state,0.08730316644803322,2.2033829626705326,0.9794445225462574
Transporter-state,0.10496149204995453,2.2033829626705326,0.9585809547619377
Transporter-state,0.1261914688960387,2.2033829626705326,0.8244023016525694
Transporter-state,0.15171551500583677,2.2033829626705326,0.7996573655966179
Transporter-state,0.18240216787118196,2.2033829626705326,0.8621723302077989
Transporter-state,0.21929563922863704,2.2033829626705326,0.9168409972152387
Transporter-state,0.2636513477112815,2.2033829626705326,0.9555266720880932
Transporter-state,0.3169786384922227,2.2033829626705326,0.9766728818845127
Transporter-state,0.38109214359264953,2.2033829626705326,0.9877063839644172
Transporter-state,0.45817353055355475,2.2033829626705326,0.9936179595367296
Transporter-state,0.5508457406676333,2.2033829626705326,1.0006509554057874
Transporter-state,0.6622622429651823,2.2033829626705326,1.0028742961974177
Transporter-state,0.7962143411069947,2.2033829626705326,1.006195308657101
Transporter-state,0.9572601846452766,2.2033829626705326,1.0052390841420176
Transporter-state,1.150879874674314,2.2033829626705326,1.006380663565293
Transporter-state,1.3836619418378735,2.2033829626705326,1.0088959674461573
Transporter-state,1.663527542205342,2.2033829626705326,1.0095075975250658
Transporter-state,2.0,2.2033829626705326,1.0107328628024237
Linear,0.02,2.6490489718607284,0.9999999999999967
Linear,0.024045288692348264,2.6490489718607284,1.0000000000000073
Linear,0.02890879541491855,2.6490489718607284,1.0000000000000036
Linear,0.03475601657498751,2.6490489718607284,0.9999999999999979
Linear,0.0417859226170808,2.6490489718607284,0.9999999999999929
Linear,0.050237728630191596,2.6490489718607284,1.0000000000000007
Linear,0.06039903440804033,2.6490489718607284,0.9999999999999957
Linear,0.07261561095402029,2.6490489718607284,0.9999999999999976
Linear,0.08730316644803322,2.6490489718607284,0.9999999999999994
Linear,0.10496149204995453,2.6490489718607284,1.0000000000000016
Linear,0.1261914688960387,2.6490489718607284,0.9999999999999921
Linear,0.15171551500583677,2.6490489718607284,1.0000000000000007
Linear,0.18240216787118196,2.6490489718607284,0.9999999999999992
Linear,0.21929563922863704,2.6490489718607284,0.9999999999999962
Linear,0.2636513477112815,2.6490489718607284,0.9999999999999994
Linear,0.3169786384922227,2.6490489718607284,0.9999999999999961
Linear,0.38109214359264953,2.6490489718607284,1.0000000000000004
Linear,0.45817353055355475,2.6490489718607284,0.999999999999997
Linear,0.5508457406676333,2.6490489718607284,1.000000000000003
Linear,0.6622622429651823,2.6490489718607284,0.9999999999999993
Linear,0.7962143411069947,2.6490489718607284,1.0000000000000042
Linear,0.9572601846452766,2.6490489718607284,0.9999999999999998
Linear,1.150879874674314,2.6490489718607284,0.9999999999999978
Linear,1.3836619418378735,2.6490489718607284,1.000000000000002
Linear,1.663527542205342,2.6490489718607284,1.0000000000000018
Linear,2.0,2.6490489718607284,1.0000000000000069
Michaelis-Menten,0.02,2.6490489718607284,1.000016385132489
Michaelis-Menten,0.024045288692348264,2.6490489718607284,1.000019742643261
Michaelis-Menten,0.02890879541491855,2.6490489718607284,1.000023798930086
Michaelis-Menten,0.03475601657498751,2.6490489718607284,1.0000287043491307
Michaelis-Menten,0.0417859226170808,2.6490489718607284,1.0000346438748413
Michaelis-Menten,0.050237728630191596,2.6490489718607284,1.0000418461159053
Michaelis-Menten,0.06039903440804033,2.6490489718607284,1.0000505951559089
Michaelis-Menten,0.07261561095402029,2.6490489718607284,1.000061246313812
Michaelis-Menten,0.08730316644803322,2.6490489718607284,1.0000742474334592
Michaelis-Menten,0.10496149204995453,2.6490489718607284,1.0000901681048693
Michaelis-Menten,0.1261914688960387,2.6490489718607284,1.0001097404677852
Michaelis-Menten,0.15171551500583677,2.6490489718607284,1.0001339172376729
Michaelis-Menten,0.18240216787118196,2.6490489718607284,1.0001639558317392
Michaelis-Menten,0.21929563922863704,2.6490489718607284,1.0002015428364213
Michaelis-Menten,0.2636513477112815,2.6490489718607284,1.0002489821427578
Michaelis-Menten,0.3169786384922227,2.6490489718607284,1.0003094858255326
Michaelis-Menten,0.38109214359264953,2.6490489718607284,1.000387634868801
Michaelis-Menten,0.45817353055355475,2.6490489718607284,1.0004901281697542
Michaelis-Menten,0.5508457406676333,2.6490489718607284,1.0006270352945885
Michaelis-Menten,0.6622622429651823,2.6490489718607284,1.0008139584506999
Michaelis-Menten,0.7962143411069947,2.6490489718607284,1.0010758956871655
Michaelis-Menten,0.9572601846452766,2.6490489718607284,1.0014544177654205
Michaelis-Menten,1.150879874674314,2.6490489718607284,1.0020215954546852
Michaelis-Menten,1.3836619418378735,2.6490489718607284,1.0029083836954558
Michaelis-Menten,1.663527542205342,2.6490489718607284,1.004365738003104
Michaelis-Menten,2.0,2.6490489718607284,1.0069045277355675
Transporter-state,0.02,2.6490489718607284,0.9972994647982225
Transporter-state,0.024045288692348264,2.6490489718607284,0.996747657627224
Transporter-state,0.02890879541491855,2.6490489718607284,0.996094761161686
Transporter-state,0.03475601657498751,2.6490489718607284,0.9953406895965278
Transporter-state,0.0417859226170808,2.6490489718607284,0.994516412086755
Transporter-state,0.050237728630191596,2.6490489718607284,0.9937410668029923
Transporter-state,0.06039903440804033,2.6490489718607284,0.9933895443147029
Transporter-state,0.07261561095402029,2.6490489718607284,0.994629694809785
Transporter-state,0.08730316644803322,2.6490489718607284,1.0012530893018352
Transporter-state,0.10496149204995453,2.6490489718607284,1.0233611815192543
Transporter-state,0.1261914688960387,2.6490489718607284,1.0159142612871712
Transporter-state,0.15171551500583677,2.6490489718607284,0.8244757107520588
Transporter-state,0.18240216787118196,2.6490489718607284,0.8062926630599867
Transporter-state,0.21929563922863704,2.6490489718607284,0.8770268175969325
Transporter-state,0.2636513477112815,2.6490489718607284,0.9328498382655386
Transporter-state,0.3169786384922227,2.6490489718607284,0.9662282374164259
Transporter-state,0.38109214359264953,2.6490489718607284,0.983009388884632
Transporter-state,0.45817353055355475,2.6490489718607284,0.991411398673517
Transporter-state,0.5508457406676333,2.6490489718607284,0.9988754283399753
Transporter-state,0.6622622429651823,2.6490489718607284,1.0031249990185434
Transporter-state,0.7962143411069947,2.6490489718607284,1.0073284480797364
Transporter-state,0.9572601846452766,2.6490489718607284,1.006024051500723
Transporter-state,1.150879874674314,2.6490489718607284,1.0069930772226523
Transporter-state,1.3836619418378735,2.6490489718607284,1.0094949934332254
Transporter-state,1.663527542205342,2.6490489718607284,1.0099481680794538
Transporter-state,2.0,2.6490489718607284,1.0106722333292109
Linear,0.02,3.1848573644279785,0.9999999999999976
Linear,0.024045288692348264,3.1848573644279785,1.0000000000000036
Linear,0.02890879541491855,3.1848573644279785,0.999999999999997
Linear,0.03475601657498751,3.1848573644279785,1.0000000000000022
Linear,0.0417859226170808,3.1848573644279785,0.9999999999999971
Linear,0.050237728630191596,3.1848573644279785,1.0000000000000042
Linear,0.06039903440804033,3.1848573644279785,1.0000000000000007
Linear,0.07261561095402029,3.1848573644279785,1.0000000000000013
Linear,0.08730316644803322,3.1848573644279785,0.9999999999999952
Linear,0.10496149204995453,3.1848573644279785,1.0000000000000004
Linear,0.1261914688960387,3.1848573644279785,0.9999999999999956
Linear,0.15171551500583677,3.1848573644279785,1.0000000000000058
Linear,0.18240216787118196,3.1848573644279785,0.9999999999999971
Linear,0.21929563922863704,3.1848573644279785,0.9999999999999968
Linear,0.2636513477112815,3.1848573644279785,1.0000000000000036
Linear,0.3169786384922227,3.1848573644279785,0.9999999999999954
Linear,0.38109214359264953,3.1848573644279785,1.0000000000000013
Linear,0.45817353055355475,3.1848573644279785,0.999999999999994
Linear,0.5508457406676333,3.1848573644279785,1.0
Linear,0.6622622429651823,3.1848573644279785,1.0000000000000007
Linear,0.7962143411069947,3.1848573644279785,0.9999999999999957
Linear,0.9572601846452766,3.1848573644279785,0.9999999999999999
Linear,1.150879874674314,3.1848573644279785,0.9999999999999967
Linear,1.3836619418378735,3.1848573644279785,0.9999999999999972
Linear,1.663527542205342,3.1848573644279785,0.999999999999998
Linear,2.0,3.1848573644279785,1.000000000000001
Michaelis-Menten,0.02,3.1848573644279785,1.0000040376652863
Michaelis-Menten,0.024045288692348264,3.1848573644279785,1.0000048650243691
Michaelis-Menten,0.02890879541491855,3.1848573644279785,1.0000058645729162
Michaelis-Menten,0.03475601657498751,3.1848573644279785,1.0000070733596214
Michaelis-Menten,0.0417859226170808,3.1848573644279785,1.0000085369627247
Michaelis-Menten,0.050237728630191596,3.1848573644279785,1.0000103117111396
Michaelis-Menten,0.06039903440804033,3.1848573644279785,1.0000124676013542
Michaelis-Menten,0.07261561095402029,3.1848573644279785,1.000015092179907
Michaelis-Menten,0.08730316644803322,3.1848573644279785,1.0000182957875094
Michaelis-Menten,0.10496149204995453,3.1848573644279785,1.0000222187568069
Michaelis-Menten,0.1261914688960387,3.1848573644279785,1.00002704146241
Michaelis-Menten,0.15171551500583677,3.1848573644279785,1.0000329986124221
Michaelis-Menten,0.18240216787118196,3.1848573644279785,1.0000403999670078
Michaelis-Menten,0.21929563922863704,3.1848573644279785,1.0000496609909388
Michaelis-Menten,0.2636513477112815,3.1848573644279785,1.0000613491833925
Michaelis-Menten,0.3169786384922227,3.1848573644279785,1.0000762557058351
Michaelis-Menten,0.38109214359264953,3.1848573644279785,1.000095508829553
Michaelis-Menten,0.45817353055355475,3.1848573644279785,1.0001207583626759
Michaelis-Menten,0.5508457406676333,3.1848573644279785,1.0001544841142267
Michaelis-Menten,0.6622622429651823,3.1848573644279785,1.0002005282529305
Michaelis-Menten,0.7962143411069947,3.1848573644279785,1.0002650466833478
Michaelis-Menten,0.9572601846452766,3.1848573644279785,1.0003582769350992
Michaelis-Menten,1.150879874674314,3.1848573644279785,1.000497970757265
Michaelis-Menten,1.3836619418378735,3.1848573644279785,1.0007163973758306
Michaelis-Menten,1.663527542205342,3.1848573644279785,1.0010754551455254
Michaelis-Menten,2.0,3.1848573644279785,1.0017014172929866
Transporter-state,0.02,3.1848573644279785,0.9993809641916287
Transporter-state,0.024045288692348264,3.1848573644279785,0.9993496026048466
Transporter-state,0.02890879541491855,3.1848573644279785,0.9993733691797705
Transporter-state,0.03475601657498751,3.1848573644279785,0.9995111095634022
Transporter-state,0.0417859226170808,3.1848573644279785,0.9998788827820166
Transporter-state,0.050237728630191596,3.1848573644279785,1.0007156518444793
Transporter-state,0.06039903440804033,3.1848573644279785,1.0025453704710179
Transporter-state,0.07261561095402029,3.1848573644279785,1.006621984567273
Transporter-state,0.08730316644803322,3.1848573644279785,1.0163173730184727
Transporter-state,0.10496149204995453,3.1848573644279785,1.0418957656685897
Transporter-state,0.1261914688960387,3.1848573644279785,1.1094028792793056
Transporter-state,0.15171551500583677,3.1848573644279785,1.1113065601078447
Transporter-state,0.18240216787118196,3.1848573644279785,0.8328437998130004
Transporter-state,0.21929563922863704,3.1848573644279785,0.8207060857746862
Transporter-state,0.2636513477112815,3.1848573644279785,0.8943598452016357
Transporter-state,0.3169786384922227,3.1848573644279785,0.9475671301037341
Transporter-state,0.38109214359264953,3.1848573644279785,0.9747604565579499
Transporter-state,0.45817353055355475,3.1848573644279785,0.9875958001227049
Transporter-state,0.5508457406676333,3.1848573644279785,0.995837871204998
Transporter-state,0.6622622429651823,3.1848573644279785,1.003009009702258
Transporter-state,0.7962143411069947,3.1848573644279785,1.0078206353216825
Transporter-state,0.9572601846452766,3.1848573644279785,1.0069677447958243
Transporter-state,1.150879874674314,3.1848573644279785,1.0074931685445083
Transporter-state,1.3836619418378735,3.1848573644279785,1.0102349305030809
Transporter-state,1.663527542205342,3.1848573644279785,1.010576368444025
Transporter-state,2.0,3.1848573644279785,1.0108411306456104
Linear,0.02,3.8290407385811056,0.9999999999999956
Linear,0.024045288692348264,3.8290407385811056,0.9999999999999948
Linear,0.02890879541491855,3.8290407385811056,1.0000000000000042
Linear,0.03475601657498751,3.8290407385811056,1.0000000000000004
Linear,0.0417859226170808,3.8290407385811056,1.000000000000002
Linear,0.050237728630191596,3.8290407385811056,0.9999999999999959
Linear,0.06039903440804033,3.8290407385811056,1.0000000000000029
Linear,0.07261561095402029,3.8290407385811056,0.9999999999999968
Linear,0.08730316644803322,3.8290407385811056,1.0000000000000024
Linear,0.10496149204995453,3.8290407385811056,0.9999999999999973
Linear,0.1261914688960387,3.8290407385811056,1.0000000000000056
Linear,0.15171551500583677,3.8290407385811056,0.9999999999999979
Linear,0.18240216787118196,3.8290407385811056,1.0000000000000024
Linear,0.21929563922863704,3.8290407385811056,1.0000000000000022
Linear,0.2636513477112815,3.8290407385811056,0.9999999999999944
Linear,0.3169786384922227,3.8290407385811056,0.9999999999999997
Linear,0.38109214359264953,3.8290407385811056,0.9999999999999996
Linear,0.45817353055355475,3.8290407385811056,0.9999999999999988
Linear,0.5508457406676333,3.8290407385811056,1.000000000000002
Linear,0.6622622429651823,3.8290407385811056,0.9999999999999998
Linear,0.7962143411069947,3.8290407385811056,1.0000000000000002
Linear,0.9572601846452766,3.8290407385811056,0.999999999999992
Linear,1.150879874674314,3.8290407385811056,0.9999999999999957
Linear,1.3836619418378735,3.8290407385811056,0.9999999999999997
Linear,1.663527542205342,3.8290407385811056,0.9999999999999961
Linear,2.0,3.8290407385811056,0.999999999999995
Michaelis-Menten,0.02,3.8290407385811056,1.0000007541884883
Michaelis-Menten,0.024045288692348264,3.8290407385811056,1.0000009087290844
Michaelis-Menten,0.02890879541491855,3.8290407385811056,1.0000010954324146
Michaelis-Menten,0.03475601657498751,3.8290407385811056,1.0000013212186003
Michaelis-Menten,0.0417859226170808,3.8290407385811056,1.0000015946009526
Michaelis-Menten,0.050237728630191596,3.8290407385811056,1.0000019261007513
Michaelis-Menten,0.06039903440804033,3.8290407385811056,1.0000023287921085
Michaelis-Menten,0.07261561095402029,3.8290407385811056,1.000002819027058
Michaelis-Menten,0.08730316644803322,3.8290407385811056,1.0000034174150163
Michaelis-Menten,0.10496149204995453,3.8290407385811056,1.000004150167051
Michaelis-Menten,0.1261914688960387,3.8290407385811056,1.0000050509728975
Michaelis-Menten,0.15171551500583677,3.8290407385811056,1.00000616367
Michaelis-Menten,0.18240216787118196,3.8290407385811056,1.000007546112902
Michaelis-Menten,0.21929563922863704,3.8290407385811056,1.0000092758977852
Michaelis-Menten,0.2636513477112815,3.8290407385811056,1.0000114590146447
Michaelis-Menten,0.3169786384922227,3.8290407385811056,1.0000142432237826
Michaelis-Menten,0.38109214359264953,3.8290407385811056,1.0000178392418329
Michaelis-Menten,0.45817353055355475,3.8290407385811056,1.000022555182567
Michaelis-Menten,0.5508457406676333,3.8290407385811056,1.0000288541606244
Michaelis-Menten,0.6622622429651823,3.8290407385811056,1.000037453706375
