run,model,pattern,release_cv,isi_cv,minimum_isi_ms,gamma_shape,peak_km,auc_km_ms,excess_auc_km_ms,clearance_ms,minimum_free_fraction
272,Transporter-state,Renewal,0.0,1.835784575738829,0.0020060077646917307,0.28585206706572364,0.5,5.683825545017906,0.2146325513359706,2.24,0.030013389095987053
273,Transporter-state,Renewal,0.0,1.0054821090663015,0.19002953122989652,0.8149986138174454,0.4109296045703843,3.3282451937901008,0.02911787694494699,4.3,0.07152057337521811
274,Transporter-state,Renewal,0.0,0.9656109366433713,0.8105080229453279,1.132350049650047,0.3054749988709565,2.58341182877134,0.0038079608454512884,2.02,0.10398997186915593
275,Transporter-state,Renewal,0.0,1.102893456809868,4.2612614693968,0.8981653258588331,0.250410241512981,2.414623199247442,8.20592661498365e-06,2.2,0.16516099664006967
276,Transporter-state,Renewal,0.0,1.0176979679557785,2.234858214936935,0.8744021434792979,0.3522981958583128,5.318391365025715,0.13264713310376833,16.5,0.026415044053902603
277,Transporter-state,Renewal,0.0,0.2717516425479816,22.562091010285712,9.96979868855951,0.25,1.8806150227809242,0.0,2.3000000000000003,0.4738687600535807
278,Transporter-state,Renewal,0.0,0.5784343256084362,4.037753465621336,1.8814722303178923,0.25294207837152416,2.500032925060058,5.9152528644556006e-05,2.06,0.09856661414411616
279,Transporter-state,Renewal,0.0,0.2526421339204766,17.349135258044782,17.238466291389052,0.25,1.8803464840495416,0.0,2.2800000000000002,0.4303969571839641
280,Transporter-state,Renewal,0.0,0.2283600616020453,23.3786606103713,16.483162675567616,0.25,1.8759778677010754,0.0,2.08,0.47793437243693504
281,Transporter-state,Renewal,0.0,0.8498295568731838,2.597472935470364,1.2976915533571312,0.2507487074011326,2.220492713501522,1.4974303539931899e-05,2.38,0.2444234222127467
282,Transporter-state,Renewal,0.0,1.8469900334274842,0.047596470503506794,0.3817151414089166,0.5519110837432655,10.055151197677228,1.3872575925852548,11.24,0.016410186384284375
283,Transporter-state,Renewal,0.0,1.696663528617529,1.0712157063608174e-06,0.2789310990180886,0.7367793280637558,11.682521292202876,2.931679561549528,12.72,0.013037005822460923
284,Transporter-state,Renewal,0.0,0.282976469377299,18.854307331466316,11.537101713264265,0.25,1.8921057661236,0.0,2.1,0.4301041956238776
285,Transporter-state,Renewal,0.0,0.6128406549215817,10.013159197171532,2.4985018757721296,0.2500000011813747,2.068180956993265,2.3633826007340987e-11,2.52,0.31778145017950854
286,Transporter-state,Renewal,0.0,0.46653413719557196,16.634342003455572,4.4682257133164205,0.25,1.9462236931180477,0.0,2.16,0.4311572452578043
287,Transporter-state,Renewal,0.0,1.709544667354591,7.645152209079242e-07,0.3217043882959664,0.5000529199335589,4.979705821389811,0.12595067245198013,2.7800000000000002,0.036430266462476046
288,Transporter-state,Renewal,0.0,0.24418043782526935,20.759808620953322,19.467213122234373,0.25,1.8784610213410624,0.0,2.32,0.4558074082974838
289,Transporter-state,Renewal,0.0,0.3835690298910163,18.051607071882017,11.826554626666104,0.25,1.9138548520675185,0.0,2.32,0.42828563094000305
290,Transporter-state,Renewal,0.0,0.40497695920239546,21.36644944592274,7.199717629165588,0.25,1.9022571012870695,0.0,2.54,0.4529853554657074
291,Transporter-state,Renewal,0.0,0.9621731346717082,3.5492464794200487,0.6180840167657689,0.26769828617962044,3.2136093450254686,0.0010784670479294432,3.74,0.05157325672271973
292,Transporter-state,Renewal,0.0,0.27078895108940687,19.625170850866198,14.01770160259762,0.25,1.885086120307569,0.0,2.22,0.46148833352281493
293,Transporter-state,Renewal,0.0,1.2613777074505097,0.008929680436892795,0.6812166312492047,0.4899041443653342,6.7880768520636865,0.7671237458219564,4.12,0.018859410552726663
294,Transporter-state,Renewal,0.0,0.6237326310581152,11.940639425677688,3.0168605656130123,0.25000000000171213,2.0334595331407392,6.023515020103788e-14,2.2,0.36134160510232205
295,Transporter-state,Renewal,0.0,1.7023095221975237,0.0067613373089443485,0.28050731061210266,0.6314645885975838,11.537015893456479,2.7791535531298233,2.06,0.01287217773516025
296,Transporter-state,Renewal,0.0,0.6247599693334706,2.8961380736778892,1.7461711243925009,0.25098278256011375,2.1667398919373144,1.9655651328835956e-05,2.42,0.2219666707539668
297,Transporter-state,Renewal,0.0,0.7975046756913156,6.841017876206934,2.1779504027942185,0.2500012126093906,2.404886256219559,2.7426981273892536e-08,2.04,0.20961604644284904
298,Transporter-state,Renewal,0.0,0.43765292260151184,11.886682997732123,6.474040886877534,0.2500000000179689,1.9568078002031941,3.5937808284813857e-13,3.3000000000000003,0.3456341640048519
299,Transporter-state,Renewal,0.0,0.4351836613228069,17.0478716648272,5.670690953268632,0.25,1.9236915754433472,0.0,2.3000000000000003,0.43572259190163176
300,Transporter-state,Renewal,0.0,0.9086044742676312,4.585477701342938,1.5373894375884798,0.25001211907224424,2.2065600095877747,2.43479974051386e-07,2.14,0.24877933752851
301,Transporter-state,Renewal,0.0,0.20647712764427714,26.416784694714067,19.65488207022741,0.25,1.8699677859866828,0.0,2.2,0.5009632890950568
302,Transporter-state,Renewal,0.0,1.0966033645999267,0.6040225069235703,1.096863033494229,0.3016739779422313,2.5247043707506687,0.0024983236267018794,2.44,0.14409841182161387
303,Transporter-state,Renewal,0.0,0.688619766480404,6.626253144650377,1.2104025799877927,0.2500004655778669,2.192812134719561,1.858772219476279e-08,2.24,0.2084755658644707
304,Transporter-state,Renewal,0.0,1.5239244733107644,0.5287203970898418,0.6451300055448629,0.30500294591132726,3.712643196209999,0.004554766279882164,10.92,0.058719978957764485
305,Transporter-state,Renewal,0.0,0.6927051921146405,8.603394028374424,4.460143314051172,0.2500001490361965,2.0855331428292323,2.9807616885868523e-09,2.04,0.2509642661698147
306,Transporter-state,Renewal,0.0,0.9423386269292869,3.632396174018936,1.0227360357322137,0.2501822757851335,2.155149429971764,3.6459411671674326e-06,2.54,0.2572402223917133
307,Transporter-state,Renewal,0.0,1.910745119590087,0.0006733453974447912,0.30927560978925506,0.6973359026288399,13.607737344032964,3.6916693358135912,28.78,0.0117747462367781
308,Transporter-state,Renewal,0.0,3.21803314077977,0.0006091979814755177,0.21846408734877426,1.061535276672115,38.80479494160129,18.226647886449577,26.3,0.007460301235016731
309,Transporter-state,Renewal,0.0,0.5328578668606843,11.032877037726252,5.038364793411813,0.2500000000139704,1.977107695848978,2.794076081613639e-13,2.3000000000000003,0.380663353070534
310,Transporter-state,Renewal,0.0,1.7092897184909683,6.865298018965404e-08,0.22030240225529074,1.031887464421988,21.21147898148651,8.299333367021772,10.42,0.008615933812972543
311,Transporter-state,Renewal,0.0,0.8043349478516826,6.29645354846771,1.927815186808283,0.2500002850623565,2.1334469293281173,5.703099050791139e-09,2.2600000000000002,0.2902673990618553
312,Transporter-state,Renewal,0.0,0.9763301228127952,3.341189828544657,1.2077525816067818,0.2503342382044881,2.3170965210501584,7.586208335477184e-06,2.36,0.23335580671414036
313,Transporter-state,Renewal,0.0,0.5495166273656598,20.205637316281127,3.5285077601425052,0.25,1.9484182341202374,0.0,2.58,0.43612853253740014
314,Transporter-state,Renewal,0.0,0.19690822700038502,25.040103829298573,15.743227483269768,0.25,1.8727143901011136,0.0,2.12,0.4931307473512539
315,Transporter-state,Renewal,0.0,1.0173291514442921,1.0580709873097476,1.8028561949292594,0.2722884828878133,2.611101280227944,0.0006314684818517169,2.02,0.1060959876310622
316,Transporter-state,Renewal,0.0,1.5534609748805948,0.07468746973449925,0.4987715987979446,0.6175264913357872,11.407336601102898,3.1138401747685593,23.02,0.01460761095555696
317,Transporter-state,Renewal,0.0,0.5310680971702574,11.130059725483846,4.944781164433597,0.2500000000046178,1.9532071888791505,9.23561227494929e-14,2.48,0.40110830897634997
318,Transporter-state,Renewal,0.0,0.7817378007308575,3.8657335357734155,2.1190971382510635,0.2500549782750324,2.2427375240693004,1.6528064300580513e-06,2.08,0.1892367176786559
319,Transporter-state,Renewal,0.0,0.41210385463363103,19.283774349434452,8.514893141444764,0.25,1.9185197845029476,0.0,2.42,0.45193916202430895
320,Transporter-state,Renewal,0.0,1.8069258347792427,0.041523542225604615,0.29852531266637317,0.5349072744809207,6.417459832599099,0.2939945030616253,3.7800000000000002,0.02775662760213682
321,Transporter-state,Renewal,0.0,0.8618462137715037,0.08914201590459925,0.5218984231105557,0.44666101806771735,2.5584565727572985,0.028841054944195577,2.48,0.08499423569188991
322,Transporter-state,Renewal,0.0,0.6768000497520542,4.455788645195071,1.691549710098132,0.25082694845255415,2.350323830749798,1.653897315666564e-05,2.04,0.13077958847047677
323,Transporter-state,Renewal,0.0,0.269588552137083,21.68231907658833,8.509066058126317,0.25,1.8848088257045899,0.0,2.22,0.4488540146792277
324,Transporter-state,Renewal,0.0,0.3259702335752189,20.14495262976729,14.86724566272885,0.25,1.896517064254849,0.0,2.08,0.4465745882791722
325,Transporter-state,Renewal,0.0,0.5640047205963818,15.301704286845961,3.1813915958598087,0.2500000000000008,1.957463525941158,2.1094237467877975e-17,2.54,0.4202694108358642
326,Transporter-state,Renewal,0.0,1.5485235278839462,0.0005307691512825841,0.34587576057051933,0.5735166900527069,5.802718808836367,0.16130052937719166,4.5,0.027892906009781893
327,Transporter-state,Renewal,0.0,0.542742609744367,7.763213172841944,2.2701224189822566,0.2500000129002046,1.9807535658191766,2.741753146739967e-10,2.7600000000000002,0.3585613812858447
328,Transporter-state,Renewal,0.0,0.3181083271244584,20.716150993425003,7.395428912272254,0.25,1.906433430051123,0.0,2.7,0.4368837871282204
329,Transporter-state,Renewal,0.0,0.8721212484179951,2.118750874348734,1.2345394216434498,0.2521990947476835,2.542787455297258,9.006765370717317e-05,5.94,0.12811768774355337
330,Transporter-state,Renewal,0.0,0.32924160670537556,19.118331271181347,5.243038301535435,0.25,1.9046869081390796,0.0,2.2,0.4228585126848272
331,Transporter-state,Renewal,0.0,1.3138403749688685,1.7059969721255612,0.6243538628776536,0.26260101486872944,3.021227473838665,0.0002971687824365365,3.92,0.14619964197017143
332,Transporter-state,Renewal,0.0,0.8582451889681142,0.1373728831873393,0.8238884488894455,0.3917779044216065,2.3075997833233552,0.010811686876511723,4.62,0.20911115402256297
333,Transporter-state,Renewal,0.0,1.8686710592334752,0.04452581690520674,0.2704634143543874,0.6923068351849428,15.728204919850743,5.233435002885211,2.18,0.01157028780843361
334,Transporter-state,Renewal,0.0,0.897690902929288,0.10157206519858164,0.9228002022553873,0.429473245015597,3.0109027328029097,0.027109294354168985,3.04,0.07956831664797293
335,Transporter-state,Renewal,0.0,1.0207543290920662,0.2817926861737874,0.8313372310236768,0.4017393978589359,3.3513384833672477,0.03646829329572943,4.16,0.04843117854535661
336,Transporter-state,Renewal,0.0,0.313132318223282,17.91161368104929,7.347373046211844,0.25,1.8922922352547227,0.0,2.18,0.440201836664327
337,Transporter-state,Renewal,0.0,0.9808881774773985,1.064897141415372,1.0123230872033855,0.31716310138464526,3.1059998784051035,0.009327899490308787,11.64,0.054402660566826744
338,Transporter-state,Renewal,0.0,0.31407288534071975,14.208518008873853,10.088592744761513,0.2500000000000286,1.9009993195665793,5.717648576819557e-16,2.3000000000000003,0.3924783869644083
339,Transporter-state,Renewal,0.0,0.992578043853972,0.3815249933653604,1.0210751223850167,0.3567419645158065,2.7736794362458426,0.012098655418160315,2.2800000000000002,0.09067551275524699
340,Transporter-state,Renewal,0.0,0.32670626643968387,20.6836403240726,11.110577976350509,0.25,1.9054259160024316,0.0,2.54,0.45259027315883227
341,Transporter-state,Renewal,0.0,2.2859681112777026,0.010026569809753028,0.2990893844880753,0.48773551302843887,4.779558462428746,0.14330438690749914,13.280000000000001,0.04377138144980974
342,Transporter-state,Renewal,0.0,1.3870434023317566,0.017058575653663866,0.21614269392341223,0.4857369425470678,4.882055944498471,0.07711785855214948,9.06,0.03611718264140018
343,Transporter-state,Renewal,0.0,0.5412864042863268,15.987263931731604,3.6282603739184505,0.25000000000000205,1.9645056023088956,4.107825191113079e-17,2.56,0.38966405959881534
344,Transporter-state,Renewal,0.0,0.3997634538463625,20.04095538883996,6.35651965210274,0.25,1.9114960662569533,0.0,2.2600000000000002,0.4400915685485941
345,Transporter-state,Renewal,0.0,0.8433695978264127,1.646090878362429,1.1853327405882421,0.2634339495252708,3.0925676811138487,0.0006306529550648645,2.02,0.06893031667985938
346,Transporter-state,Renewal,0.0,0.40938478101468095,23.987482705155514,10.751027128846685,0.25,1.9076786246647566,0.0,2.1,0.47683836970135063
347,Transporter-state,Renewal,0.0,0.2555054786627265,20.677222532978135,15.33816527779142,0.25,1.8792238216236636,0.0,2.58,0.45742605764142186
348,Transporter-state,Renewal,0.0,0.6951903730760657,5.826691245797974,1.932569736144488,0.2500014495386061,2.1391373405733005,4.041210567629073e-08,2.18,0.31011459631635185
349,Transporter-state,Renewal,0.0,0.46563899232065226,5.578492404928511,4.059340116874097,0.2500016964293846,1.9540100293292217,3.392858772266471e-08,2.54,0.3268112475343926
350,Transporter-state,Renewal,0.0,0.605261607728225,8.415373083932081,1.9769813268858727,0.2500000121114951,2.029531859856667,2.422321232486979e-10,2.52,0.3233643264417757
351,Transporter-state,Renewal,0.0,1.0073492478337973,0.4396491258336255,0.8723397338535962,0.3212563539578691,2.464819091220163,0.00790564413052007,2.3000000000000003,0.13147545172372332
352,Transporter-state,Renewal,0.0,1.202761212201336,1.6788967229786067e-05,0.32051157560091365,0.5199332151624404,4.237420840320201,0.1305770683263533,3.36,0.04819215670918542
353,Transporter-state,Renewal,0.0,0.3655979001699229,19.391785568674123,14.390317763878233,0.25,1.9142457825647787,0.0,2.46,0.44316860210516906
354,Transporter-state,Renewal,0.0,0.37448047586107297,24.879969778892843,4.89512179115874,0.25,1.8970997078106717,0.0,2.2800000000000002,0.47333338724758733
355,Transporter-state,Renewal,0.0,1.8779886994285913,0.010276100959003998,0.41737596340055566,0.9037815105557202,19.70302346484071,7.5986767307782035,4.86,0.008863551156841454
356,Transporter-state,Renewal,0.0,0.5142266006461356,11.532572609776139,3.0163185250004134,0.25000000000795125,1.9590970081664942,1.5902501537823356e-13,2.44,0.37287229115997667
357,Transporter-state,Renewal,0.0,1.8567276442971294,9.044444425398979e-06,0.2318368341010082,0.7580337664533913,11.8865433571271,2.775898060686962,3.48,0.013211565866563135
358,Transporter-state,Renewal,0.0,0.17297059299190606,23.660405653704288,18.629458290376217,0.25,1.8655877441913646,0.0,2.2,0.48352552345806665
359,Transporter-state,Renewal,0.0,0.24075258327688198,27.676310166790756,17.82655852236482,0.25,1.8740054025487318,0.0,2.2800000000000002,0.506858254454229
360,Transporter-state,Renewal,0.0,1.0166691032675295,1.31305794827324,0.8910596443606029,0.2844850513155363,2.985006237741549,0.0018918485838224665,2.02,0.09031174806740849
361,Transporter-state,Renewal,0.0,0.7981961164290922,6.734974246998547,1.6431043051321463,0.25000081094743465,2.1061317239617496,2.05925158613951e-08,2.16,0.267398091979711
362,Transporter-state,Renewal,0.0,0.43200573541571047,12.927461004545876,5.100968755312326,0.2500000000006109,1.9591331722464114,1.2220224832049099e-14,2.46,0.3766650837253993
363,Transporter-state,Renewal,0.0,0.34066549418319264,19.868069712563738,16.492550171938678,0.25,1.908253435651465,0.0,2.36,0.45104514779156923
364,Transporter-state,Renewal,0.0,1.0264020796225677,3.624690407055027,0.9775470318404487,0.2553334313732919,2.8177345990338636,0.00011231272128962134,4.5600000000000005,0.08409937163163417
365,Transporter-state,Renewal,0.0,0.3672790748739369,11.872318292017326,5.8150949186223855,0.2500000000067019,1.9513856743126186,1.6070034192239291e-13,2.18,0.3653067572833679
366,Transporter-state,Renewal,0.0,0.6021877257251311,8.163762818353689,2.299084659195328,0.2500000050299631,2.012806425928253,1.0067599531815574e-10,2.8000000000000003,0.3648086730564113
367,Transporter-state,Renewal,0.0,0.49844554554789167,8.967317659893084,3.703565581282893,0.25000000072509987,1.9547722943334713,1.4501997380733656e-11,2.08,0.377778738526353
368,Transporter-state,Renewal,0.0,0.3228759836491505,17.055087628157878,8.505346810121871,0.25,1.9002535999753416,0.0,2.34,0.4245881857964545
369,Transporter-state,Renewal,0.0,0.37798913011651264,19.0119497712559,8.725658590469498,0.25,1.9293181926168887,0.0,2.12,0.40522991024958677
370,Transporter-state,Renewal,0.0,0.2691115176114715,21.522241678879425,11.932244136464714,0.25,1.8843191692891252,0.0,2.32,0.47530440095102655
371,Transporter-state,Renewal,0.0,0.3786698126956983,15.663282714329057,4.628140372764319,0.2500000000000005,1.9173491556216087,9.992007221626408e-18,2.12,0.41581530059512206
372,Transporter-state,Renewal,0.0,0.4220989119963135,13.506246103628996,6.222992455410755,0.25000000000003136,1.9302523471638047,6.439293542825909e-16,2.12,0.4125169828193538
373,Transporter-state,Renewal,0.0,1.9230050201450664,0.004274667467484505,0.5868414103796785,0.6275631465189532,10.514050505971154,1.9799469733623858,2.06,0.01444095678536439
374,Transporter-state,Renewal,0.0,0.599495538791564,8.422611414270648,1.1596893074794654,0.2500000044397642,2.0447115850351505,8.87957762873981e-11,2.2600000000000002,0.3533419122999343
375,Transporter-state,Renewal,0.0,0.31353703766663726,18.731730800865193,14.08990473214887,0.25,1.9036589557048298,0.0,2.6,0.4536505495570208
376,Transporter-state,Renewal,0.0,0.21405912826905266,27.00731389015658,16.879109479244967,0.25,1.8725630539481606,0.0,2.1,0.4952647635940703
377,Transporter-state,Renewal,0.0,2.314920839599752,0.00010227860454392612,0.23538222171085926,0.9745842209595625,25.371258891233097,9.832743649066161,4.12,0.008867521670201328
378,Transporter-state,Renewal,0.0,0.3341005295230224,18.333695338537154,6.4730326759139825,0.25,1.9019762940027085,0.0,2.68,0.4389391212902961
379,Transporter-state,Renewal,0.0,0.296038735591529,17.55964242960711,10.684007310976927,0.25,1.8884515021961876,0.0,2.08,0.45792674620992735
380,Transporter-state,Renewal,0.0,0.5160556715364756,11.558888821161077,5.352874319661809,0.25000000007586737,1.9934634847267894,1.5173473588703247e-12,2.22,0.3274559979753824
381,Transporter-state,Renewal,0.0,0.4415593713373787,18.466118168724734,4.356897694457763,0.25,1.9280978104431088,0.0,2.46,0.45181029460642186
382,Transporter-state,Renewal,0.0,0.462284283361421,18.506860661734137,6.5684857358679185,0.25,1.9515659241257484,0.0,2.04,0.4278830372025352
383,Transporter-state,Renewal,0.0,3.4020377023467874,1.0051002163891098e-07,0.22765877525541597,1.2200124384652535,43.763860827526265,23.29622209153164,24.900000000000002,0.006448749217307426
384,Transporter-state,Renewal,0.0,1.300289758087018,0.09453008865040147,0.6859361775618524,0.4249994751272272,4.469362308427602,0.023295911008885957,2.52,0.05341303839697886
385,Transporter-state,Renewal,0.0,0.4193353453044981,13.535490558087474,7.976031703293357,0.250000000003323,1.9576602226171826,6.646017070011112e-14,2.2,0.3342661952492896
386,Transporter-state,Renewal,0.0,1.794126237066555,2.592705499182557e-06,0.21851692901392922,0.5857250100566802,10.660950796092655,1.67684339351252,9.24,0.015325241253380306
387,Transporter-state,Renewal,0.0,0.7347050732762915,3.3083153597857518,2.6734747911367713,0.2502723593423085,2.166442799973046,5.447196120104137e-06,2.04,0.27086409042916615
388,Transporter-state,Renewal,0.0,0.3934444792427965,18.819709253125893,4.330540298051118,0.25,1.926776741682927,0.0,2.22,0.44233207383305984
389,Transporter-state,Renewal,0.0,0.4119799176669154,21.001535993379548,5.485629272211386,0.25,1.9275806404099227,0.0,2.12,0.4405940006173249
390,Transporter-state,Renewal,0.0,0.2762915397601363,22.813722477972817,7.838175860562139,0.25,1.8983196724789926,0.0,2.14,0.4508699784865092
391,Transporter-state,Renewal,0.0,0.22767647832173019,24.279582324242483,15.690796715170539,0.25,1.875533184719022,0.0,2.46,0.48620765492963713
392,Transporter-state,Renewal,0.0,1.4423737351518424,0.005440280557422739,0.28621148558133713,0.5783545985585145,12.88232927678776,2.4283934250642263,2.16,0.014115102382410205
393,Transporter-state,Renewal,0.0,0.9221070498877758,1.7697212646403386,1.4846605663496224,0.25506214345612066,2.270195567343166,0.00010140939717910858,2.6,0.2293779044618357
394,Transporter-state,Renewal,0.0,1.0773072936247419,1.2297031935620453,1.245930132218722,0.26729526550605703,3.3896978642065387,0.000935283820002304,2.04,0.05575199891806848
395,Transporter-state,Renewal,0.0,0.48652574269966686,2.9838043628689093,3.990184501986329,0.25070676032823425,2.0118955790138333,1.4135206564690474e-05,2.1,0.23826208438354113
396,Transporter-state,Renewal,0.0,1.3305072796891888,0.12877641514245397,0.44073699650781895,0.4940003682216393,8.428307302852726,1.1125632327850483,2.06,0.01721470352630483
397,Transporter-state,Renewal,0.0,0.3418044530743613,16.03798956937564,9.472998438220426,0.25000000000000006,1.9018398052172754,1.1102230246251566e-18,2.08,0.4459483823619481
398,Transporter-state,Renewal,0.0,0.2978620050183059,21.476250947336325,10.948395984969876,0.25,1.8930708974710837,0.0,2.16,0.4666900126126181
399,Transporter-state,Renewal,0.0,1.3141101861842643,0.4786415978746419,0.6011616474304226,0.336999148406233,5.001669050640606,0.08547269133812077,2.08,0.028532224024616526
400,Transporter-state,Renewal,0.0,1.1976882872142396,1.8318936519733313,0.7246796070008442,0.2628294556881356,2.9990760017199305,0.0005053444559112585,2.48,0.10082792863648238
401,Transporter-state,Renewal,0.0,0.33521422635874065,22.095730324323426,7.8390107663375845,0.25,1.8965491532340966,0.0,2.34,0.45738240948736864
402,Transporter-state,Renewal,0.0,0.29834978422594716,20.330151043322672,10.601976037543448,0.25,1.8887582866978008,0.0,2.22,0.45550324989966373
403,Transporter-state,Renewal,0.0,0.7215545548262646,2.9371998534265913,1.6633398167930604,0.25039697162992763,2.2115701054422274,1.0578977384939627e-05,2.08,0.17455578650290382
404,Transporter-state,Renewal,0.0,0.6436711306140143,3.17310140936587,2.357454523296197,0.2502503439173749,2.1158262890959616,5.006896864533372e-06,2.08,0.29592896546740144
405,Transporter-state,Renewal,0.0,1.477727421304585,0.0006915929616013727,0.338322227979928,0.5,3.502490601835256,0.04869182764268357,8.64,0.07625195349113956
406,Transporter-state,Renewal,0.0,0.18848432723130007,23.98499094244346,17.82484365753803,0.25,1.8682586654279374,0.0,2.2800000000000002,0.4840462477629489
407,Transporter-state,Renewal,0.0,0.2623790058496548,25.05223942635135,7.601252676236419,0.25,1.8769213076726552,0.0,2.2800000000000002,0.4943694294542478
408,Transporter-state,Renewal,0.0,1.6336206962100506,0.0005507814703378244,0.475151774025119,0.690328765335395,16.438772565926055,4.702507451419148,15.040000000000001,0.011606545380128841
409,Transporter-state,Renewal,0.0,1.3767473461181403,0.21076576375253353,0.3341514217879828,0.36366446315990614,3.3149570873870604,0.010829348487871562,9.06,0.08585145682088269
410,Transporter-state,Renewal,0.0,0.23928498953506167,24.169575924847095,15.685152466056378,0.25,1.8795156520380885,0.0,2.12,0.49441826613577755
411,Transporter-state,Renewal,0.0,0.5349957171948273,17.2378030748377,4.3955627468182,0.25000000000000056,1.9628458387721106,1.1102230246251566e-17,2.16,0.3834470767010014
412,Transporter-state,Renewal,0.0,1.172906105631977,9.978422724543634e-06,0.41514812534697776,0.5,3.6030378531425566,0.058431629055653383,2.02,0.06417862099764349
413,Transporter-state,Renewal,0.0,1.3429386185270622,0.0007899615606987709,0.39885175807189144,0.5,5.081056282914112,0.03910826343157384,12.26,0.04019963599163645
414,Transporter-state,Renewal,0.0,1.2428933036775975,1.4524127891490934e-06,0.28566426221706936,0.5,3.308395468685817,0.039282737166575314,3.66,0.05244159408905946
415,Transporter-state,Renewal,0.0,1.3421803574481836,0.0525725227394247,0.4630120427302146,0.4690276989536255,7.325042859990574,0.5593264117477823,2.02,0.020292746961014907
416,Transporter-state,Renewal,0.0,0.8032810765306133,1.0942086685098502,1.0511654363304825,0.2658678521512816,2.441970523917402,0.0003348681196162351,2.2,0.1448513248626424
417,Transporter-state,Renewal,0.0,0.5310029354588928,5.071695572299916,3.7227216854230587,0.25001262401868385,2.0225198289831807,2.524804570791517e-07,2.2800000000000002,0.2723275724250115
418,Transporter-state,Renewal,0.0,1.432873526073791,0.005534634036052921,0.2705096713787549,0.5000000000081406,4.614784694160374,0.04682863793419332,9.86,0.0685668380830059
419,Transporter-state,Renewal,0.0,0.5212037567963257,15.030872003992727,4.914713255540319,0.25000000000009814,1.9537100646502916,1.9628743075372767e-15,2.16,0.3566705501999915
420,Transporter-state,Renewal,0.0,1.5867708305703672,0.1085733259374706,0.6814611399806622,0.5796158751715623,12.041352113921223,2.316076916827239,3.46,0.014078766235335993
421,Transporter-state,Renewal,0.0,0.5100300949372808,8.97151853173682,3.17581703486177,0.25000000193034994,2.0088346933953374,4.9420868508676106e-11,2.1,0.338869364885067
422,Transporter-state,Renewal,0.0,0.2703450020915944,22.62988360660279,19.476825477898963,0.25,1.8847309831683927,0.0,2.1,0.4631957871996297
423,Transporter-state,Renewal,0.0,1.9048543841214252,0.01267651749765264,0.35589210960967077,0.5000969609455304,8.411871610968204,0.5153094795364582,2.02,0.022020508401598526
424,Transporter-state,Renewal,0.0,0.4299049266654637,8.763287045102174,3.055224591829755,0.25000001010767514,1.9578400372005018,2.0215350282626333e-10,2.16,0.3130108051432321
425,Transporter-state,Renewal,0.0,1.9364736013139083,0.0017289601520928954,0.36903335785617625,1.3842548473501717,42.66350749104746,23.66692321996356,2.02,0.0056636640074340105
426,Transporter-state,Renewal,0.0,0.35635725268391905,17.905685690113444,9.789018169300892,0.25,1.9086633659760903,0.0,2.6,0.43803917449003427
427,Transporter-state,Renewal,0.0,1.4558129651381069,0.031109747321124814,0.501788048801187,0.5374226998839111,7.384562731372272,0.6686228427853227,12.02,0.020921529750620338
428,Transporter-state,Renewal,0.0,0.28315382907605835,25.496070538401483,10.359934910525835,0.25,1.8848287968899389,0.0,2.1,0.4960471623692219
429,Transporter-state,Renewal,0.0,1.1261587992905677,4.511403262242993,1.1403596379185124,0.2502816095320687,2.9534847417508354,6.249342751634135e-06,2.58,0.10773976385789608
430,Transporter-state,Renewal,0.0,0.226555645038502,25.63809391650389,19.198056677992362,0.25,1.8739785075587791,0.0,2.24,0.4975297523985472
431,Transporter-state,Renewal,0.0,1.0002660171191136,1.7444747109547052,1.6368936336762065,0.27370260641621785,2.7965554628440934,0.0010378484848878843,4.0,0.08573235321920414
432,Transporter-state,Renewal,0.0,0.6130527745955292,12.417479888652906,3.3658887875421604,0.250000000001625,2.0329030042010947,3.267164316866911e-14,2.2,0.35789106724264563
433,Transporter-state,Renewal,0.0,0.6767924825491441,6.5425977597072915,2.130047654330541,0.2500004173823117,2.0363493979267657,8.347668800645634e-09,2.08,0.3123471176171383
434,Transporter-state,Renewal,0.0,1.13966517790948,0.4513634949452694,0.8563672484010042,0.36377922946474694,4.157315874717748,0.02056450614180309,6.36,0.04716725632550234
435,Transporter-state,Renewal,0.0,1.0098539522482433,0.46680369982288994,0.5961137997933869,0.3829364692801852,3.2113905304180332,0.034182061293812044,2.02,0.04896777567867716
436,Transporter-state,Renewal,0.0,0.2631404009519971,26.11665486332197,11.533518348101198,0.25,1.8830756416838115,0.0,2.38,0.48381612122484485
437,Transporter-state,Renewal,0.0,1.4650362674701223,8.849497135088313e-08,0.2423779885521599,1.040809059416003,31.11585951525552,16.527182695883237,2.48,0.007533397325512947
438,Transporter-state,Renewal,0.0,0.4831527324024408,21.762229140584736,9.611257704888216,0.25,1.9312241905386227,0.0,2.08,0.45559755001219737
439,Transporter-state,Renewal,0.0,0.6837709628475477,3.1945110121420157,0.876236876943386,0.2503137164130895,2.2326598704000156,8.735835803362901e-06,2.06,0.16215195522626158
440,Transporter-state,Renewal,0.0,0.42417912833302696,21.552368892436107,6.498531706566607,0.25,1.9246098286307918,0.0,2.3000000000000003,0.44832310755596905
441,Transporter-state,Renewal,0.0,1.133533268219785,1.6048557847111624,1.1370172830201881,0.3897825716737708,5.039419250474226,0.23982773359477244,2.12,0.024132605796783668
