parameter_set,capacity_km,k_bind_per_km_ms,k_unbind_per_ms,k_translocate_per_ms,recovery_tau_ms,pulse_size_over_km,k_loss_per_ms,peak_ratio_burst_tonic,auc_ratio_burst_tonic,clearance_ratio_burst_tonic
480,0.6171644826900713,7.686540636600507,1.9535457797258042,4.9782235310327305,40.80375202751588,0.36694758883709017,0.0008205083221708193,1.031946808524791,4.243141010829954,4.6079136690647475
481,1.367128278734597,4.649883383253832,1.4743585669824528,3.894281350642766,37.051430338578456,0.7860281376627503,0.003199968433129558,1.0001632684737567,3.580579872296394,4.326829268292684
482,1.2783323966890672,9.385106629562339,1.7497531425632433,6.903180953253361,18.11837229380254,0.5661998838034391,0.004880566625766825,1.0,1.199664451860872,1.2926829268292683
483,0.7041742633356673,6.4087377058086705,1.9307018122754085,6.407689008037538,36.83600802073549,0.19755813048743004,0.001598792853129547,1.0000000000000007,1.1761923891230728,1.426470588235294
484,1.3611209950840786,8.44036410978459,0.7187522589562254,2.7927813310174274,29.617297197763797,0.6409966920955927,1.4539409143757842e-05,1.0,1.589881054954868,2.2238805970149254
485,0.4238767545784708,10.446059212594669,0.896098584801283,4.873431593262965,19.66376219636008,0.7107613874737396,0.0035235646340517545,1.8906223353780156,3.1572647597488532,2.5020678246484698
486,1.0366298732060797,8.666713499396039,1.4411738726055887,2.700042537918182,19.217010927853188,0.627353710212244,0.00034008991419652134,1.0000000000000098,1.4919541229412914,1.7247706422018347
487,0.9858631207054684,11.786919666528622,1.0757260141846925,6.870327460933661,29.85176737974491,0.6914349442424516,0.004427364171880188,1.0000002420402594,6.563119300937625,6.133858267716535
488,0.8841729211690912,6.342740005856039,0.5959469213481701,5.702628933136766,23.605220996722757,0.30407188764638954,0.0010372075556468558,1.0,1.173372378920294,1.326923076923077
489,0.4309091439315871,8.511238578104471,1.2152096827718848,5.21272328423391,13.646571201391883,0.6595312275271515,0.0035213344553202052,1.0446125782432174,2.3847637056339552,1.8043143297380586
490,0.30859715650373315,4.827082907559385,1.9071789549451772,5.760254745231487,49.53753771883044,0.51624726878928,0.002253635674453846,1.0518868249298072,0.9756120007629232,1.0
491,0.9636178242415767,7.605298183627097,1.8800225845010086,4.448549350806374,47.274661418128986,0.26521091973159633,0.004006445116408125,1.0,1.2028660745847328,1.5322580645161292
492,0.9887480148073142,7.735900294609764,1.862015614566255,5.4495161584589855,41.15346100449271,0.6953363254790027,0.004564865764831517,1.238540271995585,5.785567021512188,3.5423076923076926
493,0.6500333811304291,9.999097145728548,1.8201534162435538,6.717785635755226,16.522616396262375,0.31475910016243486,0.0004754494710461077,1.0,1.1989885162756688,1.3278688524590165
494,0.6024328939499415,6.296711592991047,0.8315317443178476,6.986904397755812,33.35460313219999,0.23439260663913714,0.0026112884153680063,1.0000000000010592,1.338191440966153,1.8470588235294119
495,0.6545785624890659,8.404824264967147,1.1142272698838158,4.696290622252863,48.802123672189474,0.5071839438415595,0.0027660962216190465,1.8762827999551162,2.8039117318618954,2.4408450704225353
496,1.292731859869359,11.064475829464447,0.6177792426914253,5.735558111320224,12.669715497967111,0.5449493887096576,0.0027030952040321466,1.0,1.102548825824911,1.1538461538461537
497,1.4012972643226467,10.814823601246907,1.2846688534153035,4.883806112455109,15.709345229459979,0.4202765309503474,0.0016845465789848914,1.0,1.086488998585747,1.111111111111111
498,0.8449753457434579,4.967212647903955,1.5250184318821283,6.228536924624497,46.54593869210713,0.18576296292008304,0.0039725045679071865,1.0000000000000002,1.1229142464524982,1.3181818181818181
499,0.5477629729910292,8.120264507299032,1.4056922446455955,7.810323550278328,16.255156719271902,0.48879311097439077,0.004848816894368965,1.0000000005658563,1.985086019442523,2.1121951219512196
500,1.4122666976001228,6.682608113091884,1.6657659924480772,4.151843970875506,13.017712894666937,0.683710376560704,0.0011088229312137177,1.0,1.1348573258698795,1.164179104477612
501,0.3958673380858273,9.398859590471996,1.714936889236809,7.671832595681799,43.28964804234912,0.4954727307491393,0.0027194996051156523,1.1546539948751944,0.940451037733294,1.124701385570951
502,0.5033821465182874,8.17911694405748,0.6227338408648817,4.043518361115309,18.266813877972798,0.6368979246027263,0.002826038165360446,1.1397568101704152,3.3245691686218266,2.302250803858521
503,1.4463385718359298,7.680315964939281,1.5443181387362075,2.027538721156615,35.311107594072254,0.7662650143376388,0.0014188081181312007,1.0000001354360486,2.6969456129372475,3.645161290322581
504,1.0075911746600414,10.850071968149567,0.5415407296847818,3.688884162435903,44.59426001135312,0.2928063486511998,0.0019636929829801386,1.0,1.2286899855034894,1.6176470588235294
505,0.9852149569810642,10.198850344725736,0.694378722580981,4.152950880671714,44.83523577115593,0.41419427251844215,0.0037905205688023107,1.000000000000004,2.0508466201182314,4.761904761904762
506,0.6832895247444875,10.257015214362823,0.5591126372255588,5.358243383362048,28.835468389704918,0.6523730132181849,0.004375377477842786,1.2855597681973185,5.03314850309774,3.0633561643835616
507,0.9185906294822936,11.393442489148683,1.1318415299011209,2.729654001143248,21.40170678940128,0.7583930437610664,0.0045395514191214174,1.0000000147679446,3.6576404364613997,3.2162162162162162
508,0.8503120794484251,7.536530331199778,1.257713690084223,3.128436614998309,21.64287637070933,0.4791965689766616,0.004929607883592354,1.0000000000001714,1.48126455392627,1.8363636363636362
509,1.4638287640584784,7.2637273647555425,1.207548391800417,7.012507702700836,40.22503952546432,0.1292906277926112,0.003252635007256251,1.0,1.0330206195066933,1.0625
510,0.7374877274601981,7.6563074597432275,0.8730270280021633,5.521438870104641,33.36703938839958,0.14733507886601954,0.0022282595828334636,1.0,1.0940848058452546,1.1891891891891893
511,0.956949727824356,11.669295375917063,1.4281171795679006,2.047569190852025,44.422759973387855,0.45815298006564625,0.003772325313048369,1.0000021345480632,3.1595026696215185,4.912408759124087
512,1.1397168658227155,8.495273225488106,1.8562286143782551,2.585405567102068,33.98692768676611,0.34896915952850976,0.003662025793547887,1.0000000000000009,1.2064396177498005,1.356164383561644
513,1.0415689933912191,4.343358404072672,1.863044815314462,4.7823151684850735,27.447687058892733,0.26422993633342456,0.00481276685952021,1.0,1.118958265256705,1.2133333333333334
514,0.6367450161271855,6.434463804900611,1.0318406452657471,2.8117483158416805,44.132707937686476,0.755302882841955,0.0016041950558046524,1.0585310770640906,0.9197035250430299,1.0497402597402596
515,0.9773919436653846,6.803429648716308,1.9157480286322388,6.094850568365997,38.451682945165324,0.06822290047951561,0.0025871282547225943,1.0,1.0250203572085461,1.0476190476190477
516,1.351308356585941,10.062089155202512,0.8175760287505878,4.929082318499485,39.82377009611268,0.6970224932285618,0.004915392149843081,1.0000000000020925,4.489501232609228,8.0
517,0.6416161808496597,8.066130094775021,0.5770385980872461,5.461336576422447,38.61030393482743,0.7978619328713393,0.00034955174580113437,0.9983759635482138,0.9290024952976831,0.9983986203498397
518,0.5390758515839909,4.2978539579481305,1.0355221021598409,3.120980545694289,36.14650784779938,0.2130515854349881,0.0012262167813533054,1.0000052134890802,1.3732355551808009,1.8863636363636365
519,1.2773872614764674,10.962038681543946,1.8006619025656696,6.842429786555166,15.263011261931755,0.3748001827131328,0.0015449697638215054,1.0,1.079655439753034,1.1153846153846152
520,0.5853307907651452,6.785557936659855,0.741466091883568,4.258850042663323,47.83047240972847,0.5262781155755214,0.0032765907631286625,1.8987782433578533,1.5899593861882688,1.752191235059761
521,0.7895339868236688,7.848812682975041,1.159417380798564,2.096501220076595,17.731556038202445,0.7433400293670459,0.0004856729144068811,1.0000086205104086,2.559233900538644,2.157051282051282
522,0.3386871358353265,6.103825398840316,0.6921520740730323,5.661477210948953,13.815397710482117,0.5918671161614086,0.004144104497247072,1.3182461359005553,2.5717050361275415,1.963004484304933
523,1.409203849686681,5.566277961964691,1.9166524609785605,4.039915411409046,40.99645423211395,0.6390985831729039,0.0049593259046897134,1.0000000022398963,2.029735649556388,3.6803278688524594
524,1.3697118817812874,9.944402738926472,0.5266725125395255,6.47878258272323,45.17571840638639,0.36457724619598625,0.0027155717262131785,1.0,1.1851287583011023,1.5416666666666667
525,0.5435538770537646,6.2908162515705435,0.5055489991852509,2.654965796768145,43.25862860450394,0.2371671431527707,0.00014016529117386934,1.0000102195386376,1.8480489587197046,3.391891891891892
526,1.1363888563566809,5.845604105735734,0.988770166754703,5.638158654991976,46.526381710660836,0.0805488013961473,0.0048665766962842395,1.0,1.0246748072778402,1.0999999999999999
527,0.8006849302990484,5.226513744141735,0.983538276988444,7.961453024345944,13.217497463123955,0.5734880911416569,0.004195720431343819,1.0,1.2930404100636623,1.4573643410852715
528,0.7099880426583121,4.403583954893384,0.677436426557501,4.641985630149417,38.960601737959166,0.39881562476145843,0.004633604668798638,1.0036427662813596,2.8927701689285406,3.853754940711462
529,0.9188746233873308,5.337124489872429,1.9757261049832302,3.02832727421702,17.520794037652472,0.5274729750313449,0.0002692373672945514,1.0000000000478595,1.3093526128542963,1.4458598726114649
530,1.137226661275026,9.85174059277361,1.1498606337629966,5.2724517828562645,22.071026999710913,0.3483520252146765,0.0004830302664405145,1.0,1.1344124011782961,1.21875
531,1.2422618255908773,4.095674843613426,1.4521259857378674,3.680743964496263,27.051229708788288,0.4153852335460319,0.0037362864948814168,1.000000000000001,1.1901606628472385,1.3406593406593406
532,1.4205649767770347,6.690450847906087,1.6973190676754837,6.172618605510094,48.083877712077154,0.48402512823546934,0.002894789186063387,1.0,1.3993555301536431,2.2622950819672134
533,0.7799014795961181,10.989403810329218,1.5289142449402857,4.569675410265546,11.794434961428525,0.7584507249981874,0.0024047414881219354,1.0,1.6262749152525726,1.6325301204819276
534,0.9948411344352701,7.856927472133977,1.2506424809141943,5.784269947795916,29.20588191723436,0.7764291415464075,0.0027352127364218817,1.007549254962363,5.90103180681209,4.010714285714285
535,0.702952491582175,11.4036397937959,0.5737232398482193,6.445288159017405,29.137331763407097,0.631929834887308,0.00414999033988344,1.1698360416291906,5.79164243720659,3.3628509719222466
536,0.9837237708534992,6.80067199966348,1.2463279981705788,5.607792008626436,11.121556624267214,0.10983260710396332,0.0039664571112522735,1.0,1.0152509887439514,1.0416666666666667
537,0.5455682253514855,7.096376678353079,1.0856954492539097,4.451078910079519,25.2196326673537,0.06810272536211824,0.004334200425746423,1.0,1.043545314645146,1.0857142857142856
538,0.4552859000827322,9.72801069061099,1.4888145215683923,6.266314594728011,47.850397719900556,0.4556527108624607,0.004965584390791407,1.6843565242859786,1.2520927028932851,1.5241220872989827
539,0.6544074697193485,9.777465254033705,1.33339919841393,4.107495476826428,41.40359318940848,0.571600241756271,0.0003963907669251443,1.9618897906946184,3.426711125506393,2.799248120300752
540,0.8864121774650529,4.149057612666369,1.897593856364871,7.176391624342115,28.85229488329363,0.05742278907536448,0.0044621221525766265,1.0,1.0218379402486317,1.0625
541,0.9669971933377706,9.684740200219913,1.4870502197297708,5.764942591465216,12.175170600550294,0.7265311610693739,0.0023789472826928532,1.0,1.3171060611131626,1.4823529411764707
542,1.317180534678829,11.896507164271853,0.9873317464969332,2.594118369646141,11.126461316067061,0.2506806340823157,0.003300576765645671,1.0,1.0287445282133623,1.0499999999999998
543,1.0095416790464529,11.598573272358685,0.5973793320532452,3.9598061608087782,12.19320485775798,0.0516682335740835,0.0025108760619373077,1.0,1.0078114936690379,1.0
544,0.6409529114394104,9.72351715281087,0.771064613131085,4.294116273530646,21.77211222787536,0.34879359433756124,0.0008392741383510133,1.0,1.4491198007330006,1.92
545,0.9692137365857851,8.769627467395374,0.9294297950528014,3.5052048717350965,37.89313311300184,0.25425553093174036,0.0043600974883448865,1.0,1.1616844204414554,1.380952380952381
546,0.42481771957117204,6.964608008913505,0.5160677519919512,6.800218741802089,22.545138491305188,0.5409249328684674,0.0031559350358176053,1.548096427297794,3.5692601931858383,2.564927857935627
547,1.429537831575005,8.109354620761472,1.6841158915024685,3.724195407519619,22.128524050757804,0.3629264218326268,0.003069152654810245,1.0,1.1017040435727883,1.146341463414634
548,1.067930327566709,6.816463949263722,1.0851804696797496,4.6289104382975115,37.15668184334525,0.5314309677836438,0.00018390673689326454,1.0000000008094252,2.3905300699165277,4.528846153846153
549,1.2313600433857608,9.179728633898264,1.7794555295721022,6.15679074417241,47.8927811847592,0.37821849022868853,0.004299660692836349,1.0,1.2806650401742428,1.8181818181818183
550,0.4374133177175439,8.020093279484072,0.7135991107042807,7.265839904621126,43.263345780936454,0.6732159149096926,0.0036458324802822956,1.1531576218387034,0.9491033401355572,1.1102709514807814
551,1.0818260433038627,9.025121102098169,1.6407726212393965,3.312486751823014,49.062800878308494,0.08259695330551463,0.0035288261717921743,1.0,1.0266878488312765,1.0555555555555556
552,1.0371800878636983,6.688295005057729,1.7216851007084628,3.314907535421132,48.19426410034844,0.22141818050353418,0.000537723538516956,1.0,1.119914199774246,1.2950819672131149
553,0.8745511658351175,7.980305860502052,0.6931463876228368,6.976376633309241,37.40918993613991,0.391750839611453,0.0034672748555881028,1.0000000000000053,1.7744698217974932,3.5
554,0.9171256501352352,5.802999606873944,0.8787917163532974,3.375481721491617,22.025345929290793,0.7480131351187148,0.001370276565759962,1.0000083580283154,3.057635595317854,2.829365079365079
555,0.5365100885683624,9.837726309659708,0.7709300994319248,5.160588577771659,37.210098153390355,0.3868627120241413,0.0021134818030694134,1.1763855050159049,5.79755983180379,4.129353233830845
556,0.611417489175813,7.758138175842888,0.9278901157877104,3.4172068070444865,24.399675737593395,0.39291566160381136,0.0008617811549809296,1.0000000331944534,2.0384620019790893,2.8666666666666667
557,0.7431546512879532,11.863934055070755,0.8509393566209917,4.167129783611661,49.9054838670907,0.11224756581530458,0.0015066009173778734,1.0,1.0667059224151851,1.1818181818181819
558,0.8032640519517746,11.270553985988883,1.9465047357167615,4.585422735020368,31.560946396529754,0.5169430782410597,0.0026903076991280656,1.0000049410684346,4.246088006943023,5.102739726027398
559,1.4747360989819494,8.381785621616288,1.1608853471680178,5.694577569883924,18.440795961124415,0.20853016100448257,0.0035478042223515984,1.0,1.039475675281695,1.0555555555555556
560,0.8503298867874316,5.042032575637196,1.10111902630443,6.13893007899595,43.80205185559009,0.5244415502404184,0.0013639344110170505,1.1399699347881818,5.119257414048446,4.11138014527845
561,0.5179319670659028,6.844278254919651,0.5684333805965058,6.227424850857298,20.317191284645112,0.7277764320589253,0.0034884343037817588,1.5515495974149363,3.4629171010655155,2.473456121343445
562,0.733639210762937,11.860229782408668,1.8425043883100418,3.8062821946451626,12.880905283868916,0.7252859810084642,0.002988257134944347,1.0000000000000198,1.8107952245069554,1.736040609137056
563,1.3133282918598472,9.371428119033375,1.9654882281042594,3.323768665803903,34.02588227188696,0.24290864039607496,0.0019200294974420452,1.0,1.0864894719768121,1.162162162162162
564,0.32218010469480957,9.310775238431177,1.5051609294441208,2.5156867705533426,19.017457509398263,0.2501774184661318,0.004703172314104893,1.0000609926151423,1.7295082382010234,1.9885057471264371
565,1.305497479512202,9.566418617883626,0.7389607206672939,5.398598911050961,44.64044763322391,0.7850015736300757,0.0023271906585084416,1.0477898850801437,10.112007360520437,6.3539823008849545
566,1.2622059270680195,7.549771229003223,0.6890132834658955,6.448559869991048,37.01946168458856,0.6201301238266586,0.002594710600705246,1.0000000000000033,2.472781485363035,5.428571428571429
567,0.9120320753702198,8.548997275263837,1.3447192778281587,4.206426392477204,43.0124940705496,0.08315974714372708,0.004962386670049093,1.0,1.034163529117391,1.0999999999999999
568,0.35700375934792106,9.649341258593228,0.6979775329853211,4.095986574152492,37.95011911361434,0.6865544327466592,0.002615967288909586,1.0769114519791874,0.9684851775096318,1.0557932568885846
569,0.8279647932339136,4.763417148553786,1.6018611371250582,4.78269396612203,46.75432039004758,0.4651649224823352,0.0017741000016095116,1.0848452081993905,4.119256838203246,4.049350649350649
570,1.269010212134783,8.026249484412888,1.9677782826965675,3.265739837361395,33.09940924875218,0.705856529590847,0.004531649719812141,1.0000000083899097,2.7255942553442236,4.038167938931298
571,1.0766542762872746,11.661986492869508,1.5186343446173667,5.085791507172527,19.149445773288505,0.7142049315837677,0.003668825928088814,1.0,1.7564120745616958,2.4366197183098595
572,1.4362122752430047,8.436101166572707,1.454535343790554,2.251607754969896,20.682021978693186,0.5157606538317677,5.1563297871559665e-06,1.0,1.1693814392439597,1.1999999999999997
573,0.9407184433271776,4.9741710848659615,0.9875257012121132,4.5858962547413995,25.24749652348906,0.7506700010735279,0.0013893681444251589,1.0011415107814374,3.687403050618732,3.115894039735099
574,0.7789453579133383,11.771072326158912,1.9744159090180435,3.4319005053033207,35.35114120379315,0.44327823575157804,0.002024805902508243,1.0000026785618266,3.43725777179415,4.970802919708029
575,0.5371945592740615,4.577778710509416,0.754999300068099,6.725884791085067,15.718577399425824,0.7451075291552129,0.0006448836575866163,1.1405709544685754,2.7936435919623426,2.0335195530726256
576,1.3986669401035552,10.27478340506634,1.5093766807318083,2.5292303190374303,17.66008291520035,0.5031542546991198,0.0018797141248263639,1.0,1.1381984101788734,1.1607142857142856
577,0.35637107275385,6.161158889006008,1.0340198950072557,6.567185601319128,42.366733975701955,0.34906548251772607,0.0007306401594726092,1.6524752849720517,1.4757156741687458,1.5893021826006763
578,0.5137558747555376,11.574347315778372,0.996486424544345,7.902573535410639,14.517558294878468,0.4466312265261706,0.0020410081698210964,1.0,1.7764995077828134,2.0820895522388057
579,0.7212643862308068,8.472402690887794,1.8307027571405663,4.823834989215593,14.962023921231676,0.4516544430384864,0.00037510240510625517,1.0,1.2892152265576882,1.46
580,0.7034716256488229,11.831500686791092,1.1122588183401003,5.8787973471721315,47.770398917241494,0.09766905834627755,0.0009229250413692969,1.0,1.058897457296098,1.2
581,0.6872447126034784,8.787716736137654,1.6736930595768191,2.240405255829269,27.961254935407286,0.46726295435712845,0.0004368378671204154,1.0002986570026147,2.900337256050279,3.225409836065574
582,0.5132741625689093,4.540194933867729,1.744173516054771,7.009865452299905,27.7363543250617,0.3355296594228658,0.0019923680064952492,1.0013289864261146,2.149550951015645,2.72887323943662
583,0.4246685966749877,10.413473476412019,0.7342738413460637,7.675013603189676,21.37436245345292,0.40563691005276287,0.004467342797719504,1.0018097848471625,3.54864561325232,2.790769230769231
584,0.6627139260008319,11.760325132999782,1.9159162868458608,6.318467638258936,11.712967024815505,0.18368803193150396,0.0002838998714025326,1.0,1.048108817439641,1.0588235294117645
585,0.4829557698452992,7.485861657275728,1.8668779456835218,7.374124417513,39.810160098848755,0.4601033770028603,0.0025494455386920883,1.9980066640328267,2.626975401893124,2.3710292249047016
586,1.3415907935751807,8.353215769189688,0.597541415787121,4.683676946427113,19.138624853081616,0.6197115539528812,0.002635438967766592,1.0,1.2411362134282056,1.4390243902439022
587,1.1001057726247356,9.166545014351232,1.8421118326018462,3.9377355084142946,19.721375496429143,0.6675344305920583,0.00010536481746370952,1.0,1.5345524664691859,1.9
588,0.4451203823724545,6.41497319699241,1.7888895275728505,7.432653139570535,39.59860917941239,0.05343321632891461,0.002978647272868455,1.0000000000000004,1.0480243047614108,1.119047619047619
589,1.412858571815489,10.759988194604723,1.5291723575659153,6.383813274546466,12.011651376226453,0.6719422911728062,0.003796144473762125,1.0,1.1140776070990608,1.1428571428571428
590,0.41820219202647035,11.215839640899457,0.9941951689723667,7.782459809655006,27.02160769720463,0.474262751473931,0.0023599103509811866,1.6352546251900366,4.023987590705049,2.873303167420815
591,1.2864937599554758,8.4703199551821,0.8405726866862293,5.9778055274161135,16.211993063189546,0.26660249532840136,0.0006108540065437467,1.0,1.0542581159525408,1.0909090909090908
592,0.48117866653698105,5.536068456100131,0.8802142284618539,7.396528513073344,17.357536630667664,0.2151551399413838,0.0031400257490076635,1.0000000000002502,1.175856818525052,1.297029702970297
593,0.7570897888995556,6.098476620913592,1.542431336594983,4.980942690454569,44.017315412187024,0.42014703990520336,0.0047604075221302986,1.0148365439473788,3.8572776790807,4.515267175572519
594,0.6145835015869576,6.048373316770871,0.6097298961095277,7.3733766050774685,46.55996067963005,0.17864831311195406,0.0042987068073603975,1.0000000000000762,1.2240647774921232,1.6527777777777777
595,1.155836201732497,6.78156777413183,1.3566120004323736,5.236590150073885,35.588018227867224,0.6146536407735707,0.0031888140894229537,1.0000000028616267,2.7795277775183815,4.837837837837838
596,0.7334707852853539,8.511054375372286,1.0381185081707978,5.658252808500781,22.277527649348364,0.14290991681606818,0.003440890045795943,1.0,1.0695098077967207,1.125
597,0.4119761209204334,9.106955304714438,0.957014303382945,2.0127789536679384,10.878616597734139,0.2628207829817461,7.256014511070053e-08,1.0000000000755032,1.1458319097232519,1.1736111111111112
598,0.7250962725182846,10.075217869869501,1.7411211996567035,6.0688963135683345,34.71791806527723,0.09950139813649854,0.00035659053453733605,1.0,1.0566165804726482,1.12
599,0.5506856898843628,6.685575023550173,1.30622225414274,7.922478820704128,13.363811494612218,0.7636142181203245,0.002477743813895868,1.0009548205622816,2.17445549483909,1.6704119850187267
600,0.4340077259995109,5.822652017192873,0.5566060292843672,3.3231181594106545,10.789744286210317,0.4104138335139382,0.004916742977133986,1.0000000026035798,1.2936714279103108,1.3176470588235292
601,0.349131917209868,8.356963784938259,1.163210240579714,3.798622368164308,33.961188548020715,0.2760771684738287,0.0010028397265866252,1.3082956959414747,4.167086139440372,3.360485268630849
602,0.8816127930776692,9.570917503806633,0.7671860002744408,7.476642470987443,18.525224372400302,0.1456434935353122,0.0011093900431618704,1.0,1.0474710892147077,1.0999999999999999
603,1.3190177911928724,5.552841924369144,1.555186177122213,4.81788459085873,31.69331644050885,0.29150813957529675,0.0038199164309921448,1.0,1.107299057322291,1.2127659574468086
604,1.2958041489837975,11.378544991412904,1.8807966074995617,6.343449619261744,35.67513203060133,0.18763909474900187,0.004356451193438734,1.0,1.0615780115633313,1.1764705882352942
605,1.468043706604047,11.118261611935015,1.7292174067907995,3.367660157530233,42.80301933930143,0.2870778189875639,0.0022065735853171215,1.0,1.1021717499534893,1.2258064516129032
606,0.44160669093998617,11.52558039997261,1.9559602955855904,5.921524688830213,29.469203748618487,0.4902140133829224,0.001963990377688811,1.7818823928622118,3.760917723192203,2.8298279158699806
607,0.6323256021065966,6.862417065643628,1.2216301288237412,2.621058351151352,24.95613417708401,0.11151443259668174,0.001726506475901543,1.0000000000000069,1.067154099274251,1.109090909090909
608,0.7840069546927513,10.387989680052787,1.0475388193815292,6.911812140507762,47.98070152350013,0.10564165988560102,0.00037717131088620625,1.0,1.056302637355377,1.1428571428571428
609,0.9265017147651264,7.628098666012301,0.7295365751226756,2.1903352806235157,28.484127513417935,0.06505135108906963,0.0005399437162655634,1.0,1.0241798388370653,1.0
610,0.9588199193052906,5.7968625229738535,0.631157053478548,4.428545681003202,33.935727953279624,0.07054033569051256,0.0037760386751071015,1.0,1.026406749013367,1.0952380952380953
611,1.2699889889461549,8.815454468699981,0.8459910456131868,6.58397150190012,39.92431629985862,0.3360961053316783,0.003927925953045937,1.0,1.1689907735979737,1.413793103448276
612,0.7605167523513034,8.82829484267957,0.7642737478193162,3.3102091395452238,17.219454484381984,0.5964767530875523,0.000798582167971238,1.000000000000164,1.9389387181649087,2.3
613,1.3982959637175354,11.227757084435023,1.8189395286773218,5.010069662528448,42.21527976835359,0.43502150205563805,0.0011242021314831025,1.0,1.2632961574090162,1.6052631578947367
614,0.5166489569102416,7.225160300068073,1.6446315609210473,5.2619501131408075,26.07233215875281,0.06572017695853373,0.001291485652028348,1.0,1.0454410545637065,1.0789473684210527
615,1.2756628415020512,9.344875739630748,1.119915004239585,6.052295817980345,42.92528041686768,0.38399665018824186,0.0021923311642218116,1.0,1.2405481513397123,1.6285714285714286
616,0.5854977879817667,10.538504605398643,0.8591646260046125,4.338577057759997,45.49193054606415,0.6663053408534331,0.0034362165320835666,1.3061106330965104,1.0084105537662125,1.2431922915793883
617,1.0768436870975693,9.211876004050383,0.9214962076267872,6.698549438526303,18.821742018322528,0.186055239676867,0.0010552949046903088,1.0,1.0511046476500086,1.0999999999999999
618,0.46807431973971003,9.686741352176984,1.793324490026808,4.634269650595964,25.658975334896038,0.487973050401661,0.0002874021499623997,1.4077847155885337,4.451738144686267,3.0043227665706054
619,0.6913724078455417,7.010533967528787,1.4805331172828138,4.413601542045214,41.317320883643774,0.4030681573699422,0.0014495976918451592,1.0207560993998637,4.225095677649021,4.669201520912548
620,1.3402513989538698,11.743487852990086,0.7938761280487574,5.236917975703937,19.391175152711774,0.14910608933272557,0.003932510022536896,1.0,1.031456579672857,1.0999999999999999
621,0.9698091525484502,4.220565689839479,1.4426776181426795,5.402441714780722,35.03436567306314,0.6881647484457543,0.0033490207608312776,1.084337180619244,4.458740947296245,3.4166666666666665
622,0.9707958242025017,5.8748158784045215,1.4876901933312505,4.3965827482353514,34.689926621819794,0.06534575982886669,0.002064475059445487,1.0,1.0239448169358467,1.0416666666666667
623,0.9054996789073329,5.844883127571669,1.417795981291864,5.028084968362558,17.31832043564725,0.24183302450232208,0.001002354461078564,1.0,1.081354773443341,1.1296296296296295
624,0.9437312664221387,5.797419606469123,1.5205761497470647,3.3794819449199043,14.72030932782793,0.3842978726930347,0.0028906163062874936,1.0,1.1209582642136031,1.160919540229885
625,0.7602064219757472,10.026379782101461,1.9240610645629603,3.14051992555211,33.79752812382651,0.6633294845137098,0.0007857108278677072,1.491387414960359,5.115996404504464,3.251023192360164
626,0.4319317119235375,4.909345037811758,1.9032840185643345,3.281877344387503,22.445843834681384,0.6907495165380313,0.001206560291972721,2.2340345196332807,2.6425383008832717,2.3606110201854884
627,0.810882277201465,9.409635588072849,1.8713802165179252,3.954631547455465,19.60308499709505,0.2567722672526053,0.0041754411913884374,1.0,1.1225287707144609,1.1886792452830188
628,1.4570913036567623,4.411625295396586,1.0496151755526841,5.159328970297462,49.380124816902665,0.5851534703888779,0.0007767492027302108,1.0000000012373456,1.9422905874837018,4.108108108108108
629,0.4238279767750499,4.591997967974069,0.8941367854782124,5.742586306626119,34.61384052551006,0.46094160514064136,0.0003905518894990734,2.183299425588901,2.4239335127412827,2.303416624171341
630,0.8395034379677704,11.241319231658316,1.7602066673578791,7.699688475533584,17.731752417448604,0.7918057264372881,1.257642080448762e-05,1.0000000000027334,3.391574305131028,2.73
631,1.4693232820299174,9.430691256254208,0.5013123131880657,6.847215096224478,18.71189636306472,0.1230439135186079,0.0005850981478785511,1.0,1.0220735306895814,1.0
632,1.2922953947249387,5.261687271054897,1.2890123425740856,6.306471594315863,42.96158356710905,0.3633951938843029,0.002146907317780532,1.0,1.1998922864793693,1.5178571428571426
633,1.3226953957668044,8.225018529739437,1.6389397414387663,4.304179706984016,14.709525175931265,0.6377680564373641,0.0022345174488730708,1.0,1.1683381822805914,1.2241379310344829
634,0.6664909723691845,7.746930821881529,1.6394900853610221,2.5334526900771515,21.061450650486474,0.575245289993616,0.0020888887358918853,1.0003500773508869,2.725596982459818,2.4553846153846157
635,0.5511192995117269,10.72664785323651,1.3103219914443867,6.8245475412306575,30.587832170113806,0.06116747435169641,0.002551749470493558,1.0,1.0415804475949355,1.0999999999999999
636,0.6130922106693497,11.327320901947472,1.9329093134432935,2.880492038450031,18.76033116933756,0.3342370765234716,0.004615459711647253,1.0000000000001716,1.324047654109434,1.4854368932038835
637,0.4141257926897518,6.170409745909227,0.5183285166110618,6.000239693743981,42.042828846233874,0.6622070935029658,0.000299738224809894,0.9965916153078781,0.9833490789592331,1.0
638,0.7059008781460095,7.049899345930786,1.9080254816532287,5.4739135586284835,24.073745043713622,0.6618396455397559,0.004876211369888586,1.035226306248361,3.9184400805418527,2.7168539325842693
639,1.1247376293923241,4.786019923221995,1.0269255422466066,7.130296352769674,21.03427200065305,0.2803042156128021,0.0017619574375171353,1.0,1.0916801811525432,1.148936170212766
640,1.0243627791435106,5.466797218849411,1.7018460462657237,4.413270180628414,27.126774199327368,0.4576683563146024,0.00036172088381480563,1.0000000000000664,1.3697599472176447,1.7524752475247525
