run,model,pattern,release_cv,peak_km,auc_km_ms,excess_auc_km_ms,clearance_ms,minimum_free_fraction
16,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
17,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
18,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
19,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
20,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
21,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
22,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
23,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
24,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
25,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
26,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
27,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
28,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
29,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
30,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
31,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
32,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
33,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
34,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
35,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
36,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
37,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
38,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
39,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
40,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
41,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
42,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
43,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
44,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
45,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
46,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
47,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
48,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
49,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
50,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
51,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
52,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
53,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
54,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
55,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
56,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
57,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
58,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
59,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
60,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
61,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
62,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
63,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
64,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
65,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
66,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
67,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
68,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
69,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
70,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
71,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
72,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
73,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
74,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
75,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
76,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
77,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
78,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
79,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
80,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
81,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
82,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
83,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
84,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
85,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
86,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
87,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
88,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
89,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
90,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
91,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
92,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
93,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
94,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
95,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
96,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
97,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
98,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
99,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
100,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
101,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
102,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
103,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
104,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
105,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
106,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
107,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
108,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
109,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
110,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
111,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
112,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
113,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
114,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
115,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
116,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
117,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
118,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
119,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
120,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
121,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
122,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
123,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
124,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
125,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
126,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
127,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
128,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
129,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
130,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
131,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
132,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
133,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
134,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
135,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
136,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
137,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
138,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
139,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
140,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
141,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
142,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
143,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
144,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
145,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
146,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
147,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
148,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
149,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
150,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
151,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
152,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
153,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
154,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
155,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
156,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
157,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
158,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
159,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
160,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
161,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
162,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
163,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
164,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
165,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
166,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
167,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
168,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
169,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
170,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
171,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
172,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
173,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
174,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
175,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
176,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
177,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
178,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
179,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
180,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
181,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
182,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
183,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
184,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
185,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
186,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
187,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
188,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
189,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
190,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
191,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
192,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
193,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
194,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
195,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
196,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
197,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
198,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
199,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
200,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
201,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
202,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
203,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
204,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
205,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
206,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
207,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
208,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
209,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
210,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
211,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
212,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
213,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
214,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
215,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
216,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
217,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
218,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
219,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
220,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
221,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
222,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
223,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
224,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
225,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
226,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
227,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
228,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
229,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
230,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
231,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
232,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
233,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
234,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
235,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
236,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
237,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
238,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
239,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
240,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
241,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
242,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
243,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
244,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
245,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
246,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
247,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
248,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
249,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
250,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
251,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
252,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
253,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
254,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
255,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
256,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
257,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
258,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
259,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
260,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
261,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
262,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
263,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
264,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
265,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
266,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
267,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
268,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
269,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
270,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
271,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
272,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
273,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
274,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
275,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
276,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
277,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
278,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
279,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
280,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
281,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
282,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
283,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
284,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
285,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
286,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
287,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
288,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
289,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
290,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
291,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
292,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
293,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
294,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
295,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
296,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
297,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
298,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
299,Linear,Burst,0.0,0.25,1.8667690465374907,0.0,1.68,1.0
0,Michaelis-Menten,Burst,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
1,Michaelis-Menten,Burst,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
2,Michaelis-Menten,Burst,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
3,Michaelis-Menten,Burst,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
4,Michaelis-Menten,Burst,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
5,Michaelis-Menten,Burst,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
6,Michaelis-Menten,Burst,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
7,Michaelis-Menten,Burst,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
8,Michaelis-Menten,Burst,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
